t vsx vsy Ekin Epot T 
9.47 2.775557562e-16 5.828670879e-16 15 -13.55859741 1
9.48 2.636779683e-16 5.551115123e-16 15 -13.6515725 1
9.49 2.636779683e-16 5.551115123e-16 15 -13.68372891 1
9.5 2.775557562e-16 5.551115123e-16 15 -13.65533714 1
9.51 2.775557562e-16 5.273559367e-16 15 -13.56750149 1
9.52 2.775557562e-16 5.273559367e-16 15 -13.43600309 1
9.53 2.498001805e-16 5.273559367e-16 15 -13.28320992 1
9.54 2.636779683e-16 4.996003611e-16 15 -13.14455535 1
9.55 2.359223927e-16 4.718447855e-16 15 -13.05229143 1
9.56 2.498001805e-16 4.857225733e-16 15 -13.02033241 1
9.57 1.942890293e-16 4.857225733e-16 15 -13.04016218 1
9.58 2.220446049e-16 5.134781489e-16 15 -13.0822508 1
9.59 2.220446049e-16 5.273559367e-16 15 -13.11171375 1
9.6 1.942890293e-16 5.134781489e-16 15 -13.10650317 1
9.61 1.942890293e-16 5.134781489e-16 15 -13.05874593 1
9.62 2.498001805e-16 5.273559367e-16 15 -12.97441926 1
9.63 2.775557562e-16 5.412337245e-16 15 -12.86337597 1
9.64 2.775557562e-16 5.273559367e-16 15 -12.73876599 1
9.65 2.498001805e-16 5.551115123e-16 15 -12.60231408 1
9.66 2.775557562e-16 5.412337245e-16 15 -12.44623212 1
9.67 3.053113318e-16 5.551115123e-16 15 -12.2472777 1
9.68 2.775557562e-16 5.828670879e-16 15 -11.97021332 1
9.69 2.498001805e-16 5.828670879e-16 15 -11.57920554 1
9.7 2.775557562e-16 5.967448757e-16 15 -11.06636317 1
9.71 3.053113318e-16 6.106226635e-16 15 -10.497415 1
9.72 3.330669074e-16 6.106226635e-16 15 -10.03360089 1
9.73 3.053113318e-16 5.689893001e-16 15 -9.839224531 1
9.74 2.775557562e-16 5.551115123e-16 15 -9.916161098 1
9.75 2.498001805e-16 5.967448757e-16 15 -10.07599706 1
9.76 3.053113318e-16 5.551115123e-16 15 -10.12314577 1
9.77 3.053113318e-16 5.689893001e-16 15 -10.02415017 1
9.78 2.775557562e-16 5.551115123e-16 15 -9.910767305 1
9.79 2.91433544e-16 5.273559367e-16 15 -9.959350003 1
9.8 2.498001805e-16 5.551115123e-16 15 -10.24255062 1
9.81 2.91433544e-16 5.273559367e-16 15 -10.66937562 1
9.82 2.498001805e-16 5.551115123e-16 15 -11.08068594 1
9.83 2.636779683e-16 4.996003611e-16 15 -11.36527302 1
9.84 2.220446049e-16 4.996003611e-16 15 -11.48600901 1
9.85 2.18575158e-16 5.273559367e-16 15 -11.46049003 1
9.86 2.567390744e-16 5.273559367e-16 15 -11.32852386 1
9.87 2.15105711e-16 4.996003611e-16 15 -11.13743488 1
9.88 2.116362641e-16 4.996003611e-16 15 -10.92967806 1
9.89 2.324529458e-16 4.996003611e-16 15 -10.74278202 1
9.9 2.671474153e-16 4.996003611e-16 15 -10.60072136 1
9.91 2.532696275e-16 4.996003611e-16 15 -10.51257254 1
9.92 2.324529458e-16 5.273559367e-16 15 -10.47409824 1
9.93 2.567390744e-16 4.718447855e-16 15 -10.47263013 1
9.94 2.046973702e-16 4.440892099e-16 15 -10.49385975 1
9.95 2.012279232e-16 3.885780586e-16 15 -10.5225071 1
9.96 1.769417945e-16 3.885780586e-16 15 -10.5503687 1
9.97 1.734723476e-16 4.996003611e-16 15 -10.57257843 1
9.98 1.804112415e-16 3.885780586e-16 15 -10.58756269 1
9.99 1.804112415e-16 4.440892099e-16 15 -10.59385138 1
10 1.318389842e-16 4.163336342e-16 15 -10.59769305 1
10.01 1.110223025e-16 4.163336342e-16 15 -10.59575974 1
10.02 1.526556659e-16 4.440892099e-16 15 -10.59245908 1
10.03 1.734723476e-16 4.718447855e-16 15 -10.58900887 1
10.04 1.665334537e-16 4.996003611e-16 15 -10.58417606 1
10.05 1.179611964e-16 4.996003611e-16 15 -10.57819588 1
10.06 1.45716772e-16 5.273559367e-16 15 -10.57151325 1
10.07 1.734723476e-16 4.996003611e-16 15 -10.56358595 1
10.08 1.040834086e-16 5.273559367e-16 15 -10.55055298 1
10.09 6.245004514e-17 4.996003611e-16 15 -10.52891005 1
10.1 6.245004514e-17 5.551115123e-16 15 -10.49029866 1
10.11 9.020562075e-17 5.551115123e-16 15 -10.4274743 1
10.12 6.591949209e-17 5.273559367e-16 15 -10.33011157 1
10.13 1.075528555e-16 4.996003611e-16 15 -10.19241516 1
10.14 1.075528555e-16 4.996003611e-16 15 -10.00597015 1
10.15 1.179611964e-16 5.273559367e-16 15 -9.778762962 1
10.16 1.283695372e-16 5.273559367e-16 15 -9.529552621 1
10.17 1.214306433e-16 5.551115123e-16 15 -9.300456867 1
10.18 1.040834086e-16 5.273559367e-16 15 -9.140143654 1
10.19 1.283695372e-16 5.273559367e-16 15 -9.095061589 1
10.2 1.144917494e-16 4.996003611e-16 15 -9.187821964 1
10.21 1.700029006e-16 5.273559367e-16 15 -9.398396852 1
10.22 1.214306433e-16 5.551115123e-16 15 -9.684115231 1
10.23 1.214306433e-16 5.551115123e-16 15 -9.996386275 1
10.24 1.179611964e-16 5.551115123e-16 15 -10.29795019 1
10.25 1.006139616e-16 5.273559367e-16 15 -10.57230093 1
10.26 9.36750677e-17 5.273559367e-16 15 -10.81488159 1
10.27 6.245004514e-17 5.551115123e-16 15 -11.03088512 1
10.28 6.938893904e-17 5.273559367e-16 15 -11.22889918 1
10.29 1.353084311e-16 5.273559367e-16 15 -11.41800679 1
10.3 1.075528555e-16 4.996003611e-16 15 -11.60144654 1
10.31 1.387778781e-16 5.273559367e-16 15 -11.78086342 1
10.32 1.526556659e-16 5.273559367e-16 15 -11.95172055 1
10.33 1.110223025e-16 5.828670879e-16 15 -12.0982695 1
10.34 1.42247325e-16 5.551115123e-16 15 -12.19847888 1
10.35 1.075528555e-16 5.273559367e-16 15 -12.20869458 1
10.36 1.110223025e-16 5.551115123e-16 15 -12.07114876 1
10.37 1.006139616e-16 5.551115123e-16 15 -11.71328317 1
10.38 8.67361738e-17 5.828670879e-16 15 -11.06073147 1
10.39 7.979727989e-17 5.828670879e-16 15 -10.07867231 1
10.4 1.214306433e-16 5.551115123e-16 15 -8.866806873 1
10.41 6.591949209e-17 6.383782392e-16 15 -7.753628082 1
10.42 8.67361738e-17 6.661338148e-16 15 -7.240413042 1
10.43 7.979727989e-17 6.661338148e-16 15 -7.64029346 1
10.44 8.67361738e-17 6.383782392e-16 15 -8.726164089 1
10.45 4.857225733e-17 6.661338148e-16 15 -9.964180811 1
10.46 5.204170428e-17 6.383782392e-16 15 -10.9680923 1
10.47 6.245004514e-17 6.106226635e-16 15 -11.61721928 1
10.48 7.979727989e-17 6.106226635e-16 15 -11.95027602 1
10.49 1.006139616e-16 5.551115123e-16 15 -12.07404882 1
10.5 1.006139616e-16 5.551115123e-16 15 -12.10725211 1
10.51 1.110223025e-16 5.273559367e-16 15 -12.13443923 1
10.52 1.144917494e-16 5.828670879e-16 15 -12.18215545 1
10.53 1.249000903e-16 6.106226635e-16 15 -12.22739117 1
10.54 1.144917494e-16 5.828670879e-16 15 -12.22125713 1
10.55 1.214306433e-16 6.106226635e-16 15 -12.13648159 1
10.56 1.006139616e-16 5.828670879e-16 15 -11.98621084 1
10.57 9.36750677e-17 6.383782392e-16 15 -11.82269675 1
10.58 1.214306433e-16 6.106226635e-16 15 -11.71945469 1
10.59 1.110223025e-16 5.828670879e-16 15 -11.72311404 1
10.6 6.245004514e-17 5.551115123e-16 15 -11.82025109 1
10.61 7.285838599e-17 5.551115123e-16 15 -11.95106781 1
10.62 7.979727989e-17 5.828670879e-16 15 -12.04960668 1
10.63 8.326672685e-17 6.106226635e-16 15 -12.07371902 1
10.64 1.006139616e-16 6.383782392e-16 15 -12.01285641 1
10.65 1.05818132e-16 6.106226635e-16 15 -11.87594207 1
10.66 7.806255642e-17 6.106226635e-16 15 -11.67883434 1
10.67 1.249000903e-16 5.551115123e-16 15 -11.43647396 1
10.68 8.153200337e-17 5.551115123e-16 15 -11.15975022 1
10.69 1.266348137e-16 5.551115123e-16 15 -10.85566553 1
10.7 7.285838599e-17 5.551115123e-16 15 -10.53076086 1
10.71 5.724587471e-17 5.551115123e-16 15 -10.19987101 1
10.72 5.551115123e-17 5.551115123e-16 15 -9.906142086 1
10.73 6.245004514e-17 5.273559367e-16 15 -9.723803346 1
10.74 7.632783294e-17 5.273559367e-16 15 -9.730361925 1
10.75 8.153200337e-17 4.996003611e-16 15 -9.926673625 1
10.76 5.724587471e-17 4.996003611e-16 15 -10.18703315 1
10.77 7.459310947e-17 4.996003611e-16 15 -10.31782593 1
10.78 5.724587471e-17 4.718447855e-16 15 -10.17609498 1
10.79 5.898059818e-17 4.996003611e-16 15 -9.76646609 1
10.8 4.683753385e-17 5.273559367e-16 15 -9.279670053 1
10.81 4.683753385e-17 5.273559367e-16 15 -8.971048589 1
10.82 6.071532166e-17 5.273559367e-16 15 -8.941561447 1
10.83 7.979727989e-17 4.996003611e-16 15 -9.081555766 1
10.84 8.67361738e-17 4.996003611e-16 15 -9.292349148 1
10.85 6.591949209e-17 4.718447855e-16 15 -9.589473661 1
10.86 8.67361738e-17 4.718447855e-16 15 -10.00149155 1
10.87 7.632783294e-17 4.718447855e-16 15 -10.47609842 1
10.88 9.540979118e-17 4.440892099e-16 15 -10.92334547 1
10.89 9.36750677e-17 4.163336342e-16 15 -11.28883939 1
10.9 8.500145032e-17 3.885780586e-16 15 -11.55929413 1
10.91 6.938893904e-17 3.60822483e-16 15 -11.74187071 1
10.92 9.194034423e-17 3.885780586e-16 15 -11.84089518 1
10.93 6.591949209e-17 3.885780586e-16 15 -11.84217637 1
10.94 7.112366252e-17 4.163336342e-16 15 -11.71492413 1
10.95 1.05818132e-16 4.163336342e-16 15 -11.40924178 1
10.96 1.318389842e-16 3.885780586e-16 15 -10.86005381 1
10.97 1.283695372e-16 3.885780586e-16 15 -10.01409507 1
10.98 9.714451465e-17 3.885780586e-16 15 -8.874421418 1
10.99 1.491862189e-16 3.885780586e-16 15 -7.593563217 1
11 1.127570259e-16 4.163336342e-16 15 -6.593656263 1
11.01 1.387778781e-16 4.510281038e-16 15 -6.478661971 1
11.02 1.318389842e-16 4.250072516e-16 15 -7.416725202 1
11.03 1.335737077e-16 4.163336342e-16 15 -8.79698924 1
11.04 9.714451465e-17 3.816391647e-16 15 -9.956354507 1
11.05 1.05818132e-16 3.885780586e-16 15 -10.67146613 1
11.06 9.540979118e-17 3.60822483e-16 15 -10.9987274 1
11.07 1.353084311e-16 3.677613769e-16 15 -11.06119764 1
11.08 8.847089727e-17 3.400058013e-16 15 -10.97033098 1
11.09 1.040834086e-16 3.122502257e-16 15 -10.80557206 1
11.1 1.09287579e-16 2.91433544e-16 15 -10.62322391 1
11.11 1.006139616e-16 2.844946501e-16 15 -10.45610476 1
11.12 1.647987302e-16 2.359223927e-16 15 -10.3326543 1
11.13 1.509209424e-16 2.706168623e-16 15 -10.26513186 1
11.14 1.925543058e-16 2.498001805e-16 15 -10.25816489 1
11.15 1.873501354e-16 2.567390744e-16 15 -10.30906964 1
11.16 1.804112415e-16 1.873501354e-16 15 -10.40142516 1
11.17 1.838806885e-16 1.804112415e-16 15 -10.5122284 1
11.18 1.630640067e-16 1.942890293e-16 15 -10.61834506 1
11.19 1.82145965e-16 1.734723476e-16 15 -10.69890899 1
11.2 1.769417945e-16 1.526556659e-16 15 -10.74449547 1
11.21 1.700029006e-16 1.804112415e-16 15 -10.75341361 1
11.22 1.734723476e-16 1.387778781e-16 15 -10.73071494 1
11.23 1.769417945e-16 1.318389842e-16 15 -10.68629849 1
11.24 1.717376241e-16 1.318389842e-16 15 -10.62774385 1
11.25 1.856154119e-16 1.526556659e-16 15 -10.56279654 1
11.26 1.734723476e-16 1.804112415e-16 15 -10.49310779 1
11.27 1.353084311e-16 1.734723476e-16 15 -10.41496093 1
11.28 1.717376241e-16 1.040834086e-16 15 -10.32250964 1
11.29 1.960237528e-16 1.249000903e-16 15 -10.2148056 1
11.3 1.890848589e-16 1.040834086e-16 15 -10.1034633 1
11.31 1.838806885e-16 9.714451465e-17 15 -10.02114548 1
11.32 1.613292833e-16 1.040834086e-16 15 -10.00884718 1
11.33 1.717376241e-16 6.938893904e-17 15 -10.10062295 1
11.34 1.42247325e-16 7.632783294e-17 15 -10.29739862 1
11.35 1.301042607e-16 6.938893904e-17 15 -10.57058453 1
11.36 1.647987302e-16 1.040834086e-16 15 -10.87279188 1
11.37 1.647987302e-16 1.040834086e-16 15 -11.16251459 1
11.38 1.526556659e-16 7.632783294e-17 15 -11.41742116 1
11.39 1.249000903e-16 9.714451465e-17 15 -11.62559907 1
11.4 1.491862189e-16 8.326672685e-17 15 -11.78524512 1
11.41 1.283695372e-16 7.632783294e-17 15 -11.89463575 1
11.42 1.353084311e-16 9.020562075e-17 15 -11.94373372 1
11.43 1.595945598e-16 7.632783294e-17 15 -11.91578785 1
11.44 1.42247325e-16 8.326672685e-17 15 -11.77979866 1
11.45 1.42247325e-16 9.714451465e-17 15 -11.48907201 1
11.46 1.387778781e-16 7.632783294e-17 15 -10.98538818 1
11.47 1.353084311e-16 1.249000903e-16 15 -10.2257863 1
11.48 1.45716772e-16 1.387778781e-16 15 -9.261397998 1
11.49 1.318389842e-16 1.665334537e-16 15 -8.364156623 1
11.5 1.45716772e-16 1.942890293e-16 15 -8.01496096 1
11.51 1.387778781e-16 2.220446049e-16 15 -8.482780087 1
11.52 1.491862189e-16 2.220446049e-16 15 -9.452313448 1
11.53 1.42247325e-16 2.220446049e-16 15 -10.39671337 1
11.54 1.526556659e-16 2.081668171e-16 15 -11.04240483 1
11.55 1.42247325e-16 1.942890293e-16 15 -11.37444058 1
11.56 1.665334537e-16 2.220446049e-16 15 -11.48677143 1
11.57 1.665334537e-16 2.081668171e-16 15 -11.49008725 1
11.58 1.45716772e-16 2.081668171e-16 15 -11.47129198 1
11.59 1.561251128e-16 2.359223927e-16 15 -11.48039751 1
11.6 1.561251128e-16 2.498001805e-16 15 -11.52952698 1
11.61 1.595945598e-16 2.567390744e-16 15 -11.60523824 1
11.62 1.960237528e-16 2.012279232e-16 15 -11.6889425 1
11.63 1.719544646e-16 2.15105711e-16 15 -11.76644267 1
11.64 1.769417945e-16 2.15105711e-16 15 -11.83025474 1
11.65 1.890848589e-16 1.804112415e-16 15 -11.87735592 1
11.66 1.890848589e-16 1.665334537e-16 15 -11.90577837 1
11.67 1.908195824e-16 1.734723476e-16 15 -11.91721496 1
11.68 2.081668171e-16 1.942890293e-16 15 -11.91078631 1
11.69 2.046973702e-16 1.873501354e-16 15 -11.88787923 1
11.7 1.942890293e-16 1.665334537e-16 15 -11.8471168 1
11.71 1.700029006e-16 1.873501354e-16 15 -11.79004219 1
11.72 1.665334537e-16 1.942890293e-16 15 -11.71697703 1
11.73 1.595945598e-16 1.595945598e-16 15 -11.62769093 1
11.74 1.526556659e-16 1.734723476e-16 15 -11.52150965 1
11.75 1.630640067e-16 2.012279232e-16 15 -11.39751738 1
11.76 1.665334537e-16 1.595945598e-16 15 -11.25618185 1
11.77 1.838806885e-16 1.318389842e-16 15 -11.09649914 1
11.78 1.595945598e-16 1.249000903e-16 15 -10.92431961 1
11.79 1.942890293e-16 1.387778781e-16 15 -10.74705941 1
11.8 2.012279232e-16 1.110223025e-16 15 -10.57614081 1
11.81 1.734723476e-16 9.714451465e-17 15 -10.43145086 1
11.82 1.491862189e-16 6.938893904e-17 15 -10.32819531 1
11.83 2.046973702e-16 6.938893904e-17 15 -10.27579922 1
11.84 1.804112415e-16 7.632783294e-17 15 -10.27228764 1
11.85 2.567390744e-16 3.469446952e-17 15 -10.30537519 1
11.86 2.116362641e-16 3.469446952e-17 15 -10.35375532 1
11.87 2.220446049e-16 4.857225733e-17 15 -10.4002145 1
11.88 2.046973702e-16 5.551115123e-17 15 -10.43345807 1
11.89 1.873501354e-16 2.775557562e-17 15 -10.45151384 1
11.9 1.734723476e-16 4.857225733e-17 15 -10.45967744 1
11.91 1.700029006e-16 4.163336342e-17 15 -10.47072487 1
11.92 2.18575158e-16 2.081668171e-17 15 -10.49404318 1
11.93 1.908195824e-16 -6.938893904e-18 15 -10.53477335 1
11.94 2.081668171e-16 6.938893904e-18 15 -10.58995528 1
11.95 1.734723476e-16 4.163336342e-17 15 -10.64785057 1
11.96 2.046973702e-16 6.938893904e-17 15 -10.68759948 1
11.97 1.942890293e-16 8.326672685e-17 15 -10.67571547 1
11.98 2.255140519e-16 8.326672685e-17 15 -10.55596745 1
11.99 2.359223927e-16 6.938893904e-17 15 -10.23157098 1
12 2.463307336e-16 7.632783294e-17 15 -9.560579588 1
12.01 2.463307336e-16 1.110223025e-16 15 -8.40368176 1
12.02 2.706168623e-16 1.526556659e-16 15 -6.893447964 1
12.03 2.376571162e-16 1.387778781e-16 15 -5.8399381 1
12.04 2.220446049e-16 1.387778781e-16 15 -6.264180541 1
12.05 1.769417945e-16 1.387778781e-16 15 -7.82759255 1
12.06 2.131541471e-16 9.714451465e-17 15 -9.380333108 1
12.07 2.159730728e-16 1.249000903e-16 15 -10.43555719 1
12.08 1.942890293e-16 1.249000903e-16 15 -11.04804968 1
12.09 1.691355389e-16 1.526556659e-16 15 -11.37249724 1
12.1 1.526556659e-16 2.359223927e-16 15 -11.52140862 1
12.11 1.78676518e-16 1.387778781e-16 15 -11.54706769 1
12.12 1.682681772e-16 1.804112415e-16 15 -11.45795505 1
12.13 2.064320936e-16 1.665334537e-16 15 -11.22218216 1
12.14 2.012279232e-16 1.526556659e-16 15 -10.78145982 1
12.15 1.526556659e-16 1.249000903e-16 15 -10.07580412 1
12.16 1.45716772e-16 1.387778781e-16 15 -9.130372316 1
12.17 1.526556659e-16 8.326672685e-17 15 -8.192732426 1
12.18 1.526556659e-16 9.714451465e-17 15 -7.736702908 1
12.19 1.509209424e-16 4.163336342e-17 15 -8.03393752 1
12.2 1.439820485e-16 1.387778781e-17 15 -8.781575411 1
12.21 1.318389842e-16 -1.387778781e-17 15 -9.498001482 1
12.22 1.491862189e-16 -2.081668171e-17 15 -9.951138543 1
12.23 1.301042607e-16 2.775557562e-17 15 -10.13680862 1
12.24 1.552577511e-16 6.938893904e-18 15 -10.1192158 1
12.25 1.42247325e-16 0 15 -9.961885149 1
12.26 1.062518129e-16 2.081668171e-17 15 -9.70672752 1
12.27 1.238158881e-16 4.163336342e-17 15 -9.384960193 1
12.28 1.075935131e-16 5.551115123e-17 15 -9.021453528 1
12.29 1.315137235e-16 4.857225733e-17 15 -8.640123043 1
12.3 1.175275155e-16 2.775557562e-17 15 -8.262851692 1
12.31 8.153200337e-17 2.775557562e-17 15 -7.907083551 1
12.32 1.678344963e-16 5.551115123e-17 15 -7.591700681 1
12.33 1.370431546e-16 6.938893904e-18 15 -7.346796882 1
12.34 1.196959198e-16 6.938893904e-18 15 -7.224863039 1
12.35 1.431146868e-16 0 15 -7.272307677 1
12.36 1.136243877e-16 3.469446952e-17 15 -7.483390555 1
12.37 1.344410694e-16 2.081668171e-17 15 -7.796372365 1
12.38 1.335737077e-16 1.387778781e-17 15 -8.12277138 1
12.39 1.179611964e-16 2.081668171e-17 15 -8.402551003 1
12.4 1.578598363e-16 4.163336342e-17 15 -8.609963674 1
12.41 1.370431546e-16 2.081668171e-17 15 -8.744955539 1
12.42 1.387778781e-16 0 15 -8.823220474 1
12.43 1.162264729e-16 1.387778781e-17 15 -8.861989577 1
12.44 9.020562075e-17 0 15 -8.874158586 1
12.45 1.075528555e-16 -2.081668171e-17 15 -8.874518784 1
12.46 1.075528555e-16 -4.857225733e-17 15 -8.868089481 1
12.47 6.938893904e-17 -4.163336342e-17 15 -8.856713013 1
12.48 9.714451465e-17 -2.775557562e-17 15 -8.845480208 1
12.49 9.36750677e-17 0 15 -8.832763772 1
12.5 1.075528555e-16 2.081668171e-17 15 -8.814520403 1
12.51 9.36750677e-17 0 15 -8.788554028 1
12.52 3.469446952e-17 1.387778781e-17 15 -8.750587168 1
12.53 5.898059818e-17 4.163336342e-17 15 -8.694930136 1
12.54 6.938893904e-17 -1.387778781e-17 15 -8.614248237 1
12.55 4.163336342e-17 -2.775557562e-17 15 -8.500628033 1
12.56 5.724587471e-17 -4.163336342e-17 15 -8.350138728 1
12.57 6.938893904e-17 -4.857225733e-17 15 -8.173212071 1
12.58 7.892991816e-17 -4.857225733e-17 15 -8.005729593 1
12.59 4.163336342e-17 -1.387778781e-17 15 -7.918158447 1
12.6 3.469446952e-17 -3.816391647e-17 15 -7.981178142 1
12.61 4.163336342e-17 -5.551115123e-17 15 -8.21757775 1
12.62 2.081668171e-17 -7.285838599e-17 15 -8.583901925 1
12.63 0 -5.204170428e-17 15 -8.990596589 1
12.64 4.163336342e-17 -9.020562075e-17 15 -9.359319571 1
12.65 2.775557562e-17 -9.540979118e-17 15 -9.650073417 1
12.66 1.387778781e-17 -7.806255642e-17 15 -9.8535183 1
12.67 2.775557562e-17 -7.806255642e-17 15 -9.98179811 1
12.68 -1.387778781e-17 -1.040834086e-16 15 -10.05172393 1
12.69 -1.387778781e-17 -1.179611964e-16 15 -10.083072 1
12.7 -1.387778781e-17 -1.110223025e-16 15 -10.09521934 1
12.71 -2.775557562e-17 -1.491862189e-16 15 -10.1050333 1
12.72 0 -1.266348137e-16 15 -10.12385866 1
12.73 -2.775557562e-17 -1.25767452e-16 15 -10.15430367 1
12.74 5.551115123e-17 -8.933825901e-17 15 -10.18886907 1
12.75 4.163336342e-17 -8.153200337e-17 15 -10.21210491 1
12.76 5.551115123e-17 -8.066464163e-17 15 -10.20569774 1
12.77 4.163336342e-17 -3.252606517e-17 15 -10.15453076 1
12.78 5.551115123e-17 -8.261620554e-17 15 -10.05104897 1
12.79 1.387778781e-17 -9.513874064e-17 15 -9.898221499 1
12.8 4.163336342e-17 -8.023096076e-17 15 -9.715780883 1
12.81 6.938893904e-17 -3.295974604e-17 15 -9.545891729 1
12.82 4.163336342e-17 -4.163336342e-17 15 -9.469147194 1
12.83 2.775557562e-17 -5.724587471e-17 15 -9.570712047 1
12.84 8.326672685e-17 -1.023486851e-16 15 -9.884357462 1
12.85 9.714451465e-17 -9.801187639e-17 15 -10.35007668 1
12.86 5.551115123e-17 -6.071532166e-17 15 -10.84811144 1
12.87 9.714451465e-17 -3.903127821e-17 15 -11.27007496 1
12.88 9.714451465e-17 -3.209238431e-17 15 -11.55661346 1
12.89 5.551115123e-17 -4.250072516e-17 15 -11.6939057 1
12.9 6.938893904e-17 -4.33680869e-18 15 -11.69839738 1
12.91 4.163336342e-17 -2.081668171e-17 15 -11.60696676 1
12.92 6.938893904e-17 -6.938893904e-18 15 -11.47812677 1
12.93 1.179611964e-16 0 15 -11.37326993 1
12.94 9.714451465e-17 6.938893904e-18 15 -11.34602745 1
12.95 9.020562075e-17 -1.387778781e-17 15 -11.40915199 1
12.96 7.632783294e-17 0 15 -11.53533978 1
12.97 5.551115123e-17 -4.163336342e-17 15 -11.67360021 1
12.98 4.163336342e-17 -1.387778781e-17 15 -11.7731029 1
12.99 6.245004514e-17 -4.163336342e-17 15 -11.80382906 1
13 8.326672685e-17 -6.938893904e-17 15 -11.75916644 1
13.01 7.632783294e-17 -5.551115123e-17 15 -11.64937652 1
13.02 9.020562075e-17 -5.551115123e-17 15 -11.50530169 1
13.03 1.040834086e-16 -2.775557562e-17 15 -11.37610849 1
13.04 6.245004514e-17 -4.163336342e-17 15 -11.31652989 1
13.05 9.714451465e-17 -4.163336342e-17 15 -11.37031116 1
13.06 1.179611964e-16 -1.387778781e-17 15 -11.53473764 1
13.07 1.040834086e-16 0 15 -11.76217868 1
13.08 1.179611964e-16 1.387778781e-17 15 -11.98722034 1
13.09 1.179611964e-16 -1.387778781e-17 15 -12.15149699 1
13.1 1.179611964e-16 -2.775557562e-17 15 -12.21420684 1
13.11 1.318389842e-16 -1.387778781e-17 15 -12.15852841 1
13.12 1.249000903e-16 0 15 -11.98483926 1
13.13 5.551115123e-17 4.163336342e-17 15 -11.71241711 1
13.14 6.245004514e-17 1.387778781e-17 15 -11.38376427 1
13.15 3.469446952e-17 1.387778781e-17 15 -11.06453981 1
13.16 4.857225733e-17 1.387778781e-17 15 -10.83434689 1
13.17 7.632783294e-17 2.775557562e-17 15 -10.75092092 1
13.18 9.020562075e-17 1.387778781e-17 15 -10.82450777 1
13.19 6.938893904e-17 2.775557562e-17 15 -11.01310489 1
13.2 1.387778781e-17 2.775557562e-17 15 -11.24773073 1
13.21 1.040834086e-16 2.775557562e-17 15 -11.4639383 1
13.22 9.714451465e-17 0 15 -11.61969623 1
13.23 1.110223025e-16 0 15 -11.69787379 1
13.24 6.245004514e-17 4.163336342e-17 15 -11.70079352 1
13.25 8.326672685e-17 5.551115123e-17 15 -11.64318546 1
13.26 3.469446952e-17 5.551115123e-17 15 -11.54621918 1
13.27 6.245004514e-17 8.326672685e-17 15 -11.43396778 1
13.28 5.551115123e-17 5.551115123e-17 15 -11.32590867 1
13.29 2.775557562e-17 4.163336342e-17 15 -11.23998914 1
13.3 8.326672685e-17 5.551115123e-17 15 -11.18600135 1
13.31 4.857225733e-17 2.775557562e-17 15 -11.17082638 1
13.32 6.245004514e-17 -1.387778781e-17 15 -11.18937073 1
13.33 9.020562075e-17 2.775557562e-17 15 -11.2371263 1
13.34 5.551115123e-17 5.551115123e-17 15 -11.30458556 1
13.35 5.551115123e-17 6.938893904e-17 15 -11.38209258 1
13.36 2.775557562e-17 4.163336342e-17 15 -11.4634231 1
13.37 2.081668171e-17 6.938893904e-17 15 -11.54363702 1
13.38 4.163336342e-17 5.551115123e-17 15 -11.61965084 1
13.39 1.387778781e-17 4.163336342e-17 15 -11.68748567 1
13.4 -4.163336342e-17 5.551115123e-17 15 -11.74383952 1
13.41 -8.326672685e-17 8.326672685e-17 15 -11.77212933 1
13.42 -5.551115123e-17 1.387778781e-16 15 -11.74878295 1
13.43 -4.163336342e-17 1.387778781e-16 15 -11.63816996 1
13.44 -9.714451465e-17 1.665334537e-16 15 -11.40157913 1
13.45 -8.326672685e-17 1.804112415e-16 15 -11.01322006 1
13.46 -5.551115123e-17 1.804112415e-16 15 -10.49378298 1
13.47 -6.938893904e-17 1.804112415e-16 15 -9.95705313 1
13.48 -6.938893904e-17 1.665334537e-16 15 -9.594152412 1
13.49 -6.938893904e-17 1.526556659e-16 15 -9.5873643 1
13.5 -4.163336342e-17 1.804112415e-16 15 -9.955427682 1
13.51 -4.163336342e-17 1.942890293e-16 15 -10.51454976 1
13.52 -6.245004514e-17 2.081668171e-16 15 -11.02275155 1
13.53 -8.326672685e-17 1.665334537e-16 15 -11.34497532 1
13.54 -7.285838599e-17 1.804112415e-16 15 -11.50342433 1
13.55 -5.637851297e-17 1.804112415e-16 15 -11.62975069 1
13.56 -5.724587471e-17 2.220446049e-16 15 -11.83169794 1
13.57 -6.245004514e-17 2.636779683e-16 15 -12.10425838 1
13.58 -6.245004514e-17 2.220446049e-16 15 -12.33980659 1
13.59 -8.326672685e-17 2.359223927e-16 15 -12.44077677 1
13.6 -6.938893904e-17 2.359223927e-16 15 -12.38539298 1
13.61 -4.163336342e-17 2.220446049e-16 15 -12.2309443 1
13.62 -2.775557562e-17 2.359223927e-16 15 -12.06485462 1
13.63 -6.938893904e-17 2.359223927e-16 15 -11.94424196 1
13.64 -6.938893904e-17 2.081668171e-16 15 -11.86666231 1
13.65 -1.110223025e-16 2.220446049e-16 15 -11.80573203 1
13.66 -6.938893904e-17 1.942890293e-16 15 -11.76228046 1
13.67 -6.938893904e-17 2.15105711e-16 15 -11.78344633 1
13.68 -2.775557562e-17 2.081668171e-16 15 -11.92007136 1
13.69 -8.326672685e-17 1.734723476e-16 15 -12.16838903 1
13.7 -8.326672685e-17 1.700029006e-16 15 -12.47367985 1
