# n      x1       x2       g1      g2      eps

2044  1.3743  2.22265  -0.0884069  -0.0542248  1.63498
2045  1.37428  2.22263  -0.0882875  -0.0541516  1.63492
2046  1.37425  2.22262  -0.0881683  -0.0540785  1.63487
2047  1.37423  2.2226  -0.0880493  -0.0540054  1.63481
2048  1.37421  2.22259  -0.0879304  -0.0539325  1.63476
2049  1.37418  2.22257  -0.0878117  -0.0538597  1.6347
2050  1.37416  2.22256  -0.0876931  -0.0537869  1.63465
2051  1.37413  2.22255  -0.0875747  -0.0537143  1.63459
2052  1.37411  2.22253  -0.0874564  -0.0536417  1.63454
2053  1.37409  2.22252  -0.0873383  -0.0535693  1.63448
2054  1.37406  2.2225  -0.0872204  -0.0534969  1.63443
2055  1.37404  2.22249  -0.0871026  -0.0534247  1.63438
2056  1.37401  2.22247  -0.086985  -0.0533525  1.63432
2057  1.37399  2.22246  -0.0868675  -0.0532804  1.63427
2058  1.37396  2.22244  -0.0867502  -0.0532085  1.63421
2059  1.37394  2.22243  -0.086633  -0.0531366  1.63416
2060  1.37392  2.22241  -0.086516  -0.0530648  1.63411
2061  1.37389  2.2224  -0.0863991  -0.0529931  1.63405
2062  1.37387  2.22238  -0.0862824  -0.0529215  1.634
2063  1.37385  2.22237  -0.0861658  -0.05285  1.63395
2064  1.37382  2.22235  -0.0860495  -0.0527786  1.63389
2065  1.3738  2.22234  -0.0859332  -0.0527073  1.63384
2066  1.37377  2.22232  -0.0858171  -0.0526361  1.63379
2067  1.37375  2.22231  -0.0857012  -0.052565  1.63373
2068  1.37373  2.2223  -0.0855854  -0.052494  1.63368
2069  1.3737  2.22228  -0.0854698  -0.052423  1.63363
2070  1.37368  2.22227  -0.0853543  -0.0523522  1.63357
2071  1.37366  2.22225  -0.085239  -0.0522814  1.63352
2072  1.37363  2.22224  -0.0851238  -0.0522108  1.63347
2073  1.37361  2.22222  -0.0850088  -0.0521402  1.63341
2074  1.37359  2.22221  -0.0848939  -0.0520698  1.63336
2075  1.37356  2.22219  -0.0847792  -0.0519994  1.63331
2076  1.37354  2.22218  -0.0846646  -0.0519291  1.63326
2077  1.37352  2.22217  -0.0845502  -0.0518589  1.6332
2078  1.37349  2.22215  -0.084436  -0.0517888  1.63315
2079  1.37347  2.22214  -0.0843219  -0.0517188  1.6331
2080  1.37345  2.22212  -0.0842079  -0.0516489  1.63305
2081  1.37342  2.22211  -0.0840941  -0.0515791  1.63299
2082  1.3734  2.22209  -0.0839805  -0.0515094  1.63294
2083  1.37338  2.22208  -0.083867  -0.0514398  1.63289
2084  1.37335  2.22207  -0.0837536  -0.0513702  1.63284
2085  1.37333  2.22205  -0.0836404  -0.0513008  1.63279
2086  1.37331  2.22204  -0.0835273  -0.0512314  1.63273
2087  1.37328  2.22202  -0.0834144  -0.0511622  1.63268
2088  1.37326  2.22201  -0.0833017  -0.051093  1.63263
2089  1.37324  2.222  -0.0831891  -0.0510239  1.63258
2090  1.37322  2.22198  -0.0830766  -0.050955  1.63253
2091  1.37319  2.22197  -0.0829643  -0.0508861  1.63248
2092  1.37317  2.22195  -0.0828522  -0.0508173  1.63243
2093  1.37315  2.22194  -0.0827402  -0.0507486  1.63237
2094  1.37312  2.22193  -0.0826283  -0.0506799  1.63232
2095  1.3731  2.22191  -0.0825166  -0.0506114  1.63227
2096  1.37308  2.2219  -0.082405  -0.050543  1.63222
2097  1.37306  2.22188  -0.0822936  -0.0504746  1.63217
2098  1.37303  2.22187  -0.0821823  -0.0504064  1.63212
2099  1.37301  2.22186  -0.0820712  -0.0503382  1.63207
2100  1.37299  2.22184  -0.0819602  -0.0502701  1.63202
2101  1.37296  2.22183  -0.0818494  -0.0502021  1.63197
2102  1.37294  2.22181  -0.0817387  -0.0501343  1.63192
2103  1.37292  2.2218  -0.0816282  -0.0500664  1.63186
2104  1.3729  2.22179  -0.0815178  -0.0499987  1.63181
2105  1.37287  2.22177  -0.0814076  -0.0499311  1.63176
2106  1.37285  2.22176  -0.0812975  -0.0498636  1.63171
2107  1.37283  2.22174  -0.0811876  -0.0497961  1.63166
2108  1.37281  2.22173  -0.0810778  -0.0497288  1.63161
2109  1.37278  2.22172  -0.0809681  -0.0496615  1.63156
2110  1.37276  2.2217  -0.0808586  -0.0495943  1.63151
2111  1.37274  2.22169  -0.0807492  -0.0495272  1.63146
2112  1.37272  2.22168  -0.08064  -0.0494603  1.63141
2113  1.3727  2.22166  -0.0805309  -0.0493933  1.63136
2114  1.37267  2.22165  -0.080422  -0.0493265  1.63131
2115  1.37265  2.22164  -0.0803132  -0.0492598  1.63126
2116  1.37263  2.22162  -0.0802046  -0.0491931  1.63121
2117  1.37261  2.22161  -0.0800961  -0.0491266  1.63116
2118  1.37259  2.22159  -0.0799877  -0.0490601  1.63111
2119  1.37256  2.22158  -0.0798795  -0.0489938  1.63106
2120  1.37254  2.22157  -0.0797715  -0.0489275  1.63101
2121  1.37252  2.22155  -0.0796636  -0.0488613  1.63096
2122  1.3725  2.22154  -0.0795558  -0.0487952  1.63092
2123  1.37248  2.22153  -0.0794482  -0.0487291  1.63087
2124  1.37245  2.22151  -0.0793407  -0.0486632  1.63082
2125  1.37243  2.2215  -0.0792333  -0.0485973  1.63077
2126  1.37241  2.22149  -0.0791261  -0.0485316  1.63072
2127  1.37239  2.22147  -0.0790191  -0.0484659  1.63067
2128  1.37237  2.22146  -0.0789121  -0.0484003  1.63062
2129  1.37234  2.22145  -0.0788054  -0.0483348  1.63057
2130  1.37232  2.22143  -0.0786987  -0.0482694  1.63052
2131  1.3723  2.22142  -0.0785922  -0.0482041  1.63047
2132  1.37228  2.22141  -0.0784859  -0.0481388  1.63043
2133  1.37226  2.22139  -0.0783797  -0.0480737  1.63038
2134  1.37224  2.22138  -0.0782736  -0.0480086  1.63033
2135  1.37221  2.22137  -0.0781677  -0.0479436  1.63028
2136  1.37219  2.22135  -0.0780619  -0.0478788  1.63023
2137  1.37217  2.22134  -0.0779562  -0.0478139  1.63018
2138  1.37215  2.22133  -0.0778507  -0.0477492  1.63014
2139  1.37213  2.22131  -0.0777454  -0.0476846  1.63009
2140  1.37211  2.2213  -0.0776401  -0.04762  1.63004
2141  1.37209  2.22129  -0.0775351  -0.0475556  1.62999
2142  1.37206  2.22127  -0.0774301  -0.0474912  1.62994
2143  1.37204  2.22126  -0.0773253  -0.0474269  1.6299
2144  1.37202  2.22125  -0.0772206  -0.0473627  1.62985
2145  1.372  2.22124  -0.0771161  -0.0472986  1.6298
2146  1.37198  2.22122  -0.0770117  -0.0472346  1.62975
2147  1.37196  2.22121  -0.0769075  -0.0471706  1.6297
2148  1.37194  2.2212  -0.0768034  -0.0471068  1.62966
2149  1.37191  2.22118  -0.0766994  -0.047043  1.62961
2150  1.37189  2.22117  -0.0765956  -0.0469793  1.62956
2151  1.37187  2.22116  -0.0764919  -0.0469157  1.62951
2152  1.37185  2.22114  -0.0763883  -0.0468522  1.62947
2153  1.37183  2.22113  -0.0762849  -0.0467887  1.62942
2154  1.37181  2.22112  -0.0761816  -0.0467254  1.62937
2155  1.37179  2.22111  -0.0760785  -0.0466621  1.62933
2156  1.37177  2.22109  -0.0759755  -0.0465989  1.62928
2157  1.37175  2.22108  -0.0758726  -0.0465358  1.62923
2158  1.37173  2.22107  -0.0757699  -0.0464728  1.62918
2159  1.3717  2.22105  -0.0756673  -0.0464099  1.62914
2160  1.37168  2.22104  -0.0755648  -0.046347  1.62909
2161  1.37166  2.22103  -0.0754625  -0.0462842  1.62904
2162  1.37164  2.22102  -0.0753603  -0.0462216  1.629
2163  1.37162  2.221  -0.0752583  -0.046159  1.62895
2164  1.3716  2.22099  -0.0751564  -0.0460964  1.6289
2165  1.37158  2.22098  -0.0750546  -0.046034  1.62886
2166  1.37156  2.22096  -0.0749529  -0.0459717  1.62881
2167  1.37154  2.22095  -0.0748514  -0.0459094  1.62877
2168  1.37152  2.22094  -0.0747501  -0.0458472  1.62872
2169  1.3715  2.22093  -0.0746488  -0.0457851  1.62867
2170  1.37148  2.22091  -0.0745477  -0.0457231  1.62863
2171  1.37146  2.2209  -0.0744468  -0.0456612  1.62858
2172  1.37144  2.22089  -0.0743459  -0.0455993  1.62853
2173  1.37141  2.22088  -0.0742452  -0.0455375  1.62849
2174  1.37139  2.22086  -0.0741447  -0.0454759  1.62844
2175  1.37137  2.22085  -0.0740442  -0.0454143  1.6284
2176  1.37135  2.22084  -0.073944  -0.0453527  1.62835
2177  1.37133  2.22083  -0.0738438  -0.0452913  1.62831
2178  1.37131  2.22081  -0.0737438  -0.0452299  1.62826
2179  1.37129  2.2208  -0.0736439  -0.0451687  1.62821
2180  1.37127  2.22079  -0.0735441  -0.0451075  1.62817
2181  1.37125  2.22078  -0.0734445  -0.0450464  1.62812
2182  1.37123  2.22076  -0.073345  -0.0449853  1.62808
2183  1.37121  2.22075  -0.0732456  -0.0449244  1.62803
2184  1.37119  2.22074  -0.0731464  -0.0448635  1.62799
2185  1.37117  2.22073  -0.0730473  -0.0448027  1.62794
2186  1.37115  2.22071  -0.0729483  -0.044742  1.6279
2187  1.37113  2.2207  -0.0728495  -0.0446814  1.62785
2188  1.37111  2.22069  -0.0727508  -0.0446209  1.62781
2189  1.37109  2.22068  -0.0726522  -0.0445604  1.62776
2190  1.37107  2.22067  -0.0725538  -0.0445  1.62772
2191  1.37105  2.22065  -0.0724555  -0.0444397  1.62767
2192  1.37103  2.22064  -0.0723573  -0.0443795  1.62763
2193  1.37101  2.22063  -0.0722593  -0.0443193  1.62758
2194  1.37099  2.22062  -0.0721614  -0.0442593  1.62754
2195  1.37097  2.2206  -0.0720636  -0.0441993  1.62749
2196  1.37095  2.22059  -0.0719659  -0.0441394  1.62745
2197  1.37093  2.22058  -0.0718684  -0.0440796  1.6274
2198  1.37091  2.22057  -0.071771  -0.0440199  1.62736
2199  1.37089  2.22056  -0.0716738  -0.0439602  1.62732
2200  1.37087  2.22054  -0.0715766  -0.0439006  1.62727
2201  1.37085  2.22053  -0.0714796  -0.0438411  1.62723
2202  1.37083  2.22052  -0.0713828  -0.0437817  1.62718
2203  1.37081  2.22051  -0.071286  -0.0437223  1.62714
2204  1.37079  2.22049  -0.0711894  -0.0436631  1.62709
2205  1.37077  2.22048  -0.0710929  -0.0436039  1.62705
2206  1.37075  2.22047  -0.0709966  -0.0435448  1.62701
2207  1.37073  2.22046  -0.0709004  -0.0434858  1.62696
2208  1.37071  2.22045  -0.0708043  -0.0434268  1.62692
2209  1.3707  2.22043  -0.0707083  -0.043368  1.62688
2210  1.37068  2.22042  -0.0706125  -0.0433092  1.62683
2211  1.37066  2.22041  -0.0705167  -0.0432505  1.62679
2212  1.37064  2.2204  -0.0704212  -0.0431918  1.62674
2213  1.37062  2.22039  -0.0703257  -0.0431333  1.6267
2214  1.3706  2.22037  -0.0702304  -0.0430748  1.62666
2215  1.37058  2.22036  -0.0701352  -0.0430164  1.62661
2216  1.37056  2.22035  -0.0700401  -0.0429581  1.62657
2217  1.37054  2.22034  -0.0699452  -0.0428999  1.62653
2218  1.37052  2.22033  -0.0698503  -0.0428417  1.62648
2219  1.3705  2.22032  -0.0697556  -0.0427836  1.62644
2220  1.37048  2.2203  -0.0696611  -0.0427256  1.6264
2221  1.37046  2.22029  -0.0695666  -0.0426677  1.62636
2222  1.37044  2.22028  -0.0694723  -0.0426098  1.62631
2223  1.37042  2.22027  -0.0693781  -0.042552  1.62627
2224  1.37041  2.22026  -0.0692841  -0.0424943  1.62623
2225  1.37039  2.22025  -0.0691901  -0.0424367  1.62618
2226  1.37037  2.22023  -0.0690963  -0.0423792  1.62614
2227  1.37035  2.22022  -0.0690026  -0.0423217  1.6261
2228  1.37033  2.22021  -0.0689091  -0.0422643  1.62606
2229  1.37031  2.2202  -0.0688157  -0.042207  1.62601
2230  1.37029  2.22019  -0.0687223  -0.0421498  1.62597
2231  1.37027  2.22018  -0.0686292  -0.0420926  1.62593
2232  1.37025  2.22016  -0.0685361  -0.0420355  1.62589
2233  1.37023  2.22015  -0.0684432  -0.0419785  1.62584
2234  1.37022  2.22014  -0.0683504  -0.0419216  1.6258
2235  1.3702  2.22013  -0.0682577  -0.0418648  1.62576
2236  1.37018  2.22012  -0.0681651  -0.041808  1.62572
2237  1.37016  2.22011  -0.0680727  -0.0417513  1.62568
2238  1.37014  2.22009  -0.0679804  -0.0416947  1.62563
2239  1.37012  2.22008  -0.0678882  -0.0416381  1.62559
2240  1.3701  2.22007  -0.0677961  -0.0415816  1.62555
2241  1.37008  2.22006  -0.0677042  -0.0415252  1.62551
2242  1.37007  2.22005  -0.0676123  -0.0414689  1.62547
2243  1.37005  2.22004  -0.0675206  -0.0414127  1.62542
2244  1.37003  2.22003  -0.0674291  -0.0413565  1.62538
2245  1.37001  2.22001  -0.0673376  -0.0413004  1.62534
2246  1.36999  2.22  -0.0672463  -0.0412444  1.6253
2247  1.36997  2.21999  -0.0671551  -0.0411884  1.62526
2248  1.36995  2.21998  -0.067064  -0.0411326  1.62522
2249  1.36994  2.21997  -0.066973  -0.0410768  1.62518
2250  1.36992  2.21996  -0.0668822  -0.041021  1.62513
2251  1.3699  2.21995  -0.0667915  -0.0409654  1.62509
2252  1.36988  2.21993  -0.0667009  -0.0409098  1.62505
2253  1.36986  2.21992  -0.0666104  -0.0408543  1.62501
2254  1.36984  2.21991  -0.06652  -0.0407989  1.62497
2255  1.36983  2.2199  -0.0664298  -0.0407435  1.62493
2256  1.36981  2.21989  -0.0663397  -0.0406883  1.62489
2257  1.36979  2.21988  -0.0662497  -0.0406331  1.62485
2258  1.36977  2.21987  -0.0661598  -0.0405779  1.62481
2259  1.36975  2.21986  -0.0660701  -0.0405229  1.62476
2260  1.36973  2.21984  -0.0659804  -0.0404679  1.62472
2261  1.36972  2.21983  -0.0658909  -0.040413  1.62468
2262  1.3697  2.21982  -0.0658015  -0.0403582  1.62464
2263  1.36968  2.21981  -0.0657123  -0.0403034  1.6246
2264  1.36966  2.2198  -0.0656231  -0.0402487  1.62456
2265  1.36964  2.21979  -0.0655341  -0.0401941  1.62452
2266  1.36963  2.21978  -0.0654452  -0.0401396  1.62448
2267  1.36961  2.21977  -0.0653564  -0.0400851  1.62444
2268  1.36959  2.21976  -0.0652677  -0.0400307  1.6244
2269  1.36957  2.21974  -0.0651791  -0.0399764  1.62436
2270  1.36955  2.21973  -0.0650907  -0.0399222  1.62432
2271  1.36954  2.21972  -0.0650024  -0.039868  1.62428
2272  1.36952  2.21971  -0.0649142  -0.0398139  1.62424
2273  1.3695  2.2197  -0.0648261  -0.0397599  1.6242
2274  1.36948  2.21969  -0.0647381  -0.0397059  1.62416
2275  1.36946  2.21968  -0.0646503  -0.039652  1.62412
2276  1.36945  2.21967  -0.0645626  -0.0395982  1.62408
2277  1.36943  2.21966  -0.0644749  -0.0395445  1.62404
2278  1.36941  2.21965  -0.0643874  -0.0394908  1.624
2279  1.36939  2.21964  -0.0643001  -0.0394372  1.62396
2280  1.36937  2.21962  -0.0642128  -0.0393837  1.62392
2281  1.36936  2.21961  -0.0641257  -0.0393302  1.62388
2282  1.36934  2.2196  -0.0640386  -0.0392768  1.62384
2283  1.36932  2.21959  -0.0639517  -0.0392235  1.6238
2284  1.3693  2.21958  -0.0638649  -0.0391703  1.62376
2285  1.36929  2.21957  -0.0637783  -0.0391171  1.62372
2286  1.36927  2.21956  -0.0636917  -0.039064  1.62368
2287  1.36925  2.21955  -0.0636053  -0.039011  1.62365
2288  1.36923  2.21954  -0.0635189  -0.0389581  1.62361
2289  1.36922  2.21953  -0.0634327  -0.0389052  1.62357
2290  1.3692  2.21952  -0.0633466  -0.0388524  1.62353
2291  1.36918  2.21951  -0.0632607  -0.0387996  1.62349
2292  1.36916  2.21949  -0.0631748  -0.038747  1.62345
2293  1.36915  2.21948  -0.063089  -0.0386944  1.62341
2294  1.36913  2.21947  -0.0630034  -0.0386418  1.62337
2295  1.36911  2.21946  -0.0629179  -0.0385894  1.62333
2296  1.36909  2.21945  -0.0628325  -0.038537  1.62329
2297  1.36908  2.21944  -0.0627472  -0.0384847  1.62326
2298  1.36906  2.21943  -0.062662  -0.0384324  1.62322
2299  1.36904  2.21942  -0.062577  -0.0383803  1.62318
2300  1.36903  2.21941  -0.062492  -0.0383282  1.62314
2301  1.36901  2.2194  -0.0624072  -0.0382761  1.6231
2302  1.36899  2.21939  -0.0623225  -0.0382242  1.62306
2303  1.36897  2.21938  -0.0622379  -0.0381723  1.62302
2304  1.36896  2.21937  -0.0621534  -0.0381205  1.62299
2305  1.36894  2.21936  -0.062069  -0.0380687  1.62295
2306  1.36892  2.21935  -0.0619847  -0.038017  1.62291
2307  1.36891  2.21934  -0.0619006  -0.0379654  1.62287
2308  1.36889  2.21933  -0.0618165  -0.0379138  1.62283
2309  1.36887  2.21932  -0.0617326  -0.0378624  1.6228
2310  1.36885  2.2193  -0.0616488  -0.037811  1.62276
2311  1.36884  2.21929  -0.0615651  -0.0377596  1.62272
2312  1.36882  2.21928  -0.0614815  -0.0377084  1.62268
2313  1.3688  2.21927  -0.061398  -0.0376571  1.62264
2314  1.36879  2.21926  -0.0613147  -0.037606  1.62261
2315  1.36877  2.21925  -0.0612314  -0.037555  1.62257
2316  1.36875  2.21924  -0.0611483  -0.037504  1.62253
2317  1.36874  2.21923  -0.0610653  -0.037453  1.62249
2318  1.36872  2.21922  -0.0609824  -0.0374022  1.62245
2319  1.3687  2.21921  -0.0608995  -0.0373514  1.62242
2320  1.36869  2.2192  -0.0608169  -0.0373007  1.62238
2321  1.36867  2.21919  -0.0607343  -0.03725  1.62234
2322  1.36865  2.21918  -0.0606518  -0.0371994  1.62231
2323  1.36864  2.21917  -0.0605694  -0.0371489  1.62227
2324  1.36862  2.21916  -0.0604872  -0.0370985  1.62223
2325  1.3686  2.21915  -0.0604051  -0.0370481  1.62219
2326  1.36859  2.21914  -0.060323  -0.0369978  1.62216
2327  1.36857  2.21913  -0.0602411  -0.0369475  1.62212
2328  1.36855  2.21912  -0.0601593  -0.0368973  1.62208
2329  1.36854  2.21911  -0.0600776  -0.0368472  1.62204
2330  1.36852  2.2191  -0.059996  -0.0367972  1.62201
2331  1.3685  2.21909  -0.0599145  -0.0367472  1.62197
2332  1.36849  2.21908  -0.0598332  -0.0366973  1.62193
2333  1.36847  2.21907  -0.0597519  -0.0366474  1.6219
2334  1.36845  2.21906  -0.0596708  -0.0365977  1.62186
2335  1.36844  2.21905  -0.0595897  -0.036548  1.62182
2336  1.36842  2.21904  -0.0595088  -0.0364983  1.62179
2337  1.3684  2.21903  -0.059428  -0.0364487  1.62175
2338  1.36839  2.21902  -0.0593472  -0.0363992  1.62171
2339  1.36837  2.21901  -0.0592666  -0.0363498  1.62168
2340  1.36835  2.219  -0.0591861  -0.0363004  1.62164
2341  1.36834  2.21899  -0.0591058  -0.0362511  1.6216
2342  1.36832  2.21898  -0.0590255  -0.0362019  1.62157
2343  1.36831  2.21897  -0.0589453  -0.0361527  1.62153
2344  1.36829  2.21896  -0.0588652  -0.0361036  1.6215
2345  1.36827  2.21895  -0.0587853  -0.0360545  1.62146
2346  1.36826  2.21894  -0.0587054  -0.0360056  1.62142
2347  1.36824  2.21893  -0.0586257  -0.0359567  1.62139
2348  1.36822  2.21892  -0.0585461  -0.0359078  1.62135
2349  1.36821  2.21891  -0.0584665  -0.035859  1.62132
2350  1.36819  2.2189  -0.0583871  -0.0358103  1.62128
2351  1.36818  2.21889  -0.0583078  -0.0357617  1.62124
2352  1.36816  2.21888  -0.0582286  -0.0357131  1.62121
2353  1.36814  2.21887  -0.0581495  -0.0356646  1.62117
2354  1.36813  2.21886  -0.0580705  -0.0356161  1.62114
2355  1.36811  2.21885  -0.0579916  -0.0355677  1.6211
2356  1.3681  2.21884  -0.0579128  -0.0355194  1.62106
2357  1.36808  2.21883  -0.0578341  -0.0354711  1.62103
2358  1.36806  2.21882  -0.0577556  -0.0354229  1.62099
2359  1.36805  2.21881  -0.0576771  -0.0353748  1.62096
2360  1.36803  2.2188  -0.0575987  -0.0353268  1.62092
2361  1.36802  2.21879  -0.0575205  -0.0352788  1.62089
2362  1.368  2.21878  -0.0574423  -0.0352308  1.62085
2363  1.36798  2.21877  -0.0573643  -0.035183  1.62082
2364  1.36797  2.21876  -0.0572864  -0.0351352  1.62078
2365  1.36795  2.21875  -0.0572085  -0.0350874  1.62075
2366  1.36794  2.21874  -0.0571308  -0.0350397  1.62071
2367  1.36792  2.21873  -0.0570532  -0.0349921  1.62068
2368  1.36791  2.21872  -0.0569757  -0.0349446  1.62064
2369  1.36789  2.21871  -0.0568982  -0.0348971  1.62061
2370  1.36787  2.2187  -0.0568209  -0.0348497  1.62057
2371  1.36786  2.21869  -0.0567437  -0.0348023  1.62054
2372  1.36784  2.21868  -0.0566666  -0.034755  1.6205
2373  1.36783  2.21867  -0.0565896  -0.0347078  1.62047
2374  1.36781  2.21867  -0.0565127  -0.0346606  1.62043
2375  1.3678  2.21866  -0.0564359  -0.0346135  1.6204
2376  1.36778  2.21865  -0.0563593  -0.0345665  1.62036
2377  1.36777  2.21864  -0.0562827  -0.0345195  1.62033
2378  1.36775  2.21863  -0.0562062  -0.0344726  1.62029
2379  1.36773  2.21862  -0.0561298  -0.0344258  1.62026
2380  1.36772  2.21861  -0.0560535  -0.034379  1.62022
2381  1.3677  2.2186  -0.0559774  -0.0343323  1.62019
2382  1.36769  2.21859  -0.0559013  -0.0342856  1.62015
2383  1.36767  2.21858  -0.0558253  -0.034239  1.62012
2384  1.36766  2.21857  -0.0557495  -0.0341925  1.62009
2385  1.36764  2.21856  -0.0556737  -0.034146  1.62005
2386  1.36763  2.21855  -0.055598  -0.0340996  1.62002
2387  1.36761  2.21854  -0.0555225  -0.0340532  1.61998
2388  1.3676  2.21853  -0.055447  -0.034007  1.61995
2389  1.36758  2.21852  -0.0553717  -0.0339607  1.61991
2390  1.36757  2.21851  -0.0552964  -0.0339146  1.61988
2391  1.36755  2.2185  -0.0552213  -0.0338685  1.61985
2392  1.36754  2.2185  -0.0551462  -0.0338225  1.61981
2393  1.36752  2.21849  -0.0550713  -0.0337765  1.61978
2394  1.3675  2.21848  -0.0549964  -0.0337306  1.61975
2395  1.36749  2.21847  -0.0549217  -0.0336847  1.61971
2396  1.36747  2.21846  -0.054847  -0.0336389  1.61968
2397  1.36746  2.21845  -0.0547725  -0.0335932  1.61964
2398  1.36744  2.21844  -0.054698  -0.0335476  1.61961
2399  1.36743  2.21843  -0.0546237  -0.033502  1.61958
2400  1.36741  2.21842  -0.0545494  -0.0334564  1.61954
2401  1.3674  2.21841  -0.0544753  -0.0334109  1.61951
2402  1.36738  2.2184  -0.0544012  -0.0333655  1.61948
2403  1.36737  2.21839  -0.0543273  -0.0333202  1.61944
2404  1.36735  2.21838  -0.0542534  -0.0332749  1.61941
2405  1.36734  2.21838  -0.0541797  -0.0332296  1.61938
2406  1.36732  2.21837  -0.0541061  -0.0331845  1.61934
2407  1.36731  2.21836  -0.0540325  -0.0331394  1.61931
2408  1.36729  2.21835  -0.0539591  -0.0330943  1.61928
2409  1.36728  2.21834  -0.0538857  -0.0330493  1.61924
2410  1.36726  2.21833  -0.0538125  -0.0330044  1.61921
2411  1.36725  2.21832  -0.0537393  -0.0329595  1.61918
2412  1.36724  2.21831  -0.0536663  -0.0329147  1.61914
2413  1.36722  2.2183  -0.0535933  -0.03287  1.61911
2414  1.36721  2.21829  -0.0535204  -0.0328253  1.61908
2415  1.36719  2.21828  -0.0534477  -0.0327806  1.61905
2416  1.36718  2.21827  -0.053375  -0.0327361  1.61901
2417  1.36716  2.21827  -0.0533025  -0.0326916  1.61898
2418  1.36715  2.21826  -0.05323  -0.0326471  1.61895
2419  1.36713  2.21825  -0.0531576  -0.0326027  1.61891
2420  1.36712  2.21824  -0.0530854  -0.0325584  1.61888
2421  1.3671  2.21823  -0.0530132  -0.0325141  1.61885
2422  1.36709  2.21822  -0.0529411  -0.0324699  1.61882
2423  1.36707  2.21821  -0.0528691  -0.0324258  1.61878
2424  1.36706  2.2182  -0.0527973  -0.0323817  1.61875
2425  1.36704  2.21819  -0.0527255  -0.0323377  1.61872
2426  1.36703  2.21819  -0.0526538  -0.0322937  1.61869
2427  1.36702  2.21818  -0.0525822  -0.0322498  1.61865
2428  1.367  2.21817  -0.0525107  -0.0322059  1.61862
2429  1.36699  2.21816  -0.0524393  -0.0321622  1.61859
2430  1.36697  2.21815  -0.052368  -0.0321184  1.61856
2431  1.36696  2.21814  -0.0522968  -0.0320747  1.61853
2432  1.36694  2.21813  -0.0522257  -0.0320311  1.61849
2433  1.36693  2.21812  -0.0521547  -0.0319876  1.61846
2434  1.36691  2.21811  -0.0520838  -0.0319441  1.61843
2435  1.3669  2.21811  -0.052013  -0.0319006  1.6184
2436  1.36689  2.2181  -0.0519422  -0.0318573  1.61837
2437  1.36687  2.21809  -0.0518716  -0.0318139  1.61833
2438  1.36686  2.21808  -0.0518011  -0.0317707  1.6183
2439  1.36684  2.21807  -0.0517306  -0.0317275  1.61827
2440  1.36683  2.21806  -0.0516603  -0.0316843  1.61824
2441  1.36681  2.21805  -0.05159  -0.0316412  1.61821
2442  1.3668  2.21804  -0.0515199  -0.0315982  1.61817
2443  1.36679  2.21804  -0.0514498  -0.0315552  1.61814
2444  1.36677  2.21803  -0.0513799  -0.0315123  1.61811
2445  1.36676  2.21802  -0.05131  -0.0314695  1.61808
2446  1.36674  2.21801  -0.0512402  -0.0314267  1.61805
2447  1.36673  2.218  -0.0511705  -0.0313839  1.61802
2448  1.36672  2.21799  -0.0511009  -0.0313413  1.61799
2449  1.3667  2.21798  -0.0510315  -0.0312986  1.61795
2450  1.36669  2.21798  -0.0509621  -0.0312561  1.61792
2451  1.36667  2.21797  -0.0508927  -0.0312136  1.61789
2452  1.36666  2.21796  -0.0508235  -0.0311711  1.61786
2453  1.36665  2.21795  -0.0507544  -0.0311287  1.61783
2454  1.36663  2.21794  -0.0506854  -0.0310864  1.6178
2455  1.36662  2.21793  -0.0506165  -0.0310441  1.61777
2456  1.3666  2.21792  -0.0505476  -0.0310019  1.61774
2457  1.36659  2.21792  -0.0504789  -0.0309597  1.61771
2458  1.36658  2.21791  -0.0504102  -0.0309176  1.61767
2459  1.36656  2.2179  -0.0503417  -0.0308755  1.61764
2460  1.36655  2.21789  -0.0502732  -0.0308335  1.61761
2461  1.36653  2.21788  -0.0502048  -0.0307916  1.61758
2462  1.36652  2.21787  -0.0501365  -0.0307497  1.61755
2463  1.36651  2.21786  -0.0500683  -0.0307079  1.61752
2464  1.36649  2.21786  -0.0500002  -0.0306661  1.61749
2465  1.36648  2.21785  -0.0499322  -0.0306244  1.61746
2466  1.36647  2.21784  -0.0498643  -0.0305828  1.61743
2467  1.36645  2.21783  -0.0497965  -0.0305412  1.6174
2468  1.36644  2.21782  -0.0497288  -0.0304996  1.61737
2469  1.36642  2.21781  -0.0496611  -0.0304581  1.61734
2470  1.36641  2.21781  -0.0495936  -0.0304167  1.61731
2471  1.3664  2.2178  -0.0495261  -0.0303753  1.61728
2472  1.36638  2.21779  -0.0494588  -0.030334  1.61725
2473  1.36637  2.21778  -0.0493915  -0.0302927  1.61721
2474  1.36636  2.21777  -0.0493243  -0.0302515  1.61718
2475  1.36634  2.21776  -0.0492572  -0.0302104  1.61715
2476  1.36633  2.21775  -0.0491902  -0.0301693  1.61712
2477  1.36632  2.21775  -0.0491233  -0.0301283  1.61709
2478  1.3663  2.21774  -0.0490565  -0.0300873  1.61706
2479  1.36629  2.21773  -0.0489897  -0.0300463  1.61703
2480  1.36627  2.21772  -0.0489231  -0.0300055  1.617
2481  1.36626  2.21771  -0.0488565  -0.0299646  1.61697
2482  1.36625  2.21771  -0.0487901  -0.0299239  1.61694
