# n      x1       x2       g1      g2      eps

895  -1.66915  -1.87263  0.183668  0.162944  15.3764
896  -1.66911  -1.87259  0.183466  0.162764  15.3759
897  -1.66907  -1.87255  0.183263  0.162584  15.3755
898  -1.66902  -1.87251  0.183061  0.162405  15.375
899  -1.66898  -1.87247  0.182859  0.162225  15.3746
900  -1.66894  -1.87244  0.182657  0.162046  15.3741
901  -1.66889  -1.8724  0.182455  0.161867  15.3737
902  -1.66885  -1.87236  0.182253  0.161688  15.3732
903  -1.66881  -1.87232  0.182051  0.161509  15.3728
904  -1.66877  -1.87228  0.181849  0.16133  15.3723
905  -1.66872  -1.87225  0.181648  0.161151  15.3719
906  -1.66868  -1.87221  0.181446  0.160972  15.3714
907  -1.66864  -1.87217  0.181245  0.160793  15.371
908  -1.66859  -1.87213  0.181044  0.160615  15.3705
909  -1.66855  -1.87209  0.180843  0.160436  15.3701
910  -1.66851  -1.87206  0.180642  0.160258  15.3696
911  -1.66847  -1.87202  0.180441  0.16008  15.3692
912  -1.66842  -1.87198  0.18024  0.159902  15.3688
913  -1.66838  -1.87194  0.180039  0.159724  15.3683
914  -1.66834  -1.8719  0.179839  0.159546  15.3679
915  -1.6683  -1.87187  0.179639  0.159368  15.3674
916  -1.66825  -1.87183  0.179438  0.15919  15.367
917  -1.66821  -1.87179  0.179238  0.159012  15.3665
918  -1.66817  -1.87175  0.179038  0.158835  15.3661
919  -1.66813  -1.87172  0.178838  0.158657  15.3657
920  -1.66808  -1.87168  0.178638  0.15848  15.3652
921  -1.66804  -1.87164  0.178439  0.158303  15.3648
922  -1.668  -1.8716  0.178239  0.158126  15.3643
923  -1.66796  -1.87157  0.17804  0.157949  15.3639
924  -1.66791  -1.87153  0.17784  0.157772  15.3634
925  -1.66787  -1.87149  0.177641  0.157595  15.363
926  -1.66783  -1.87145  0.177442  0.157418  15.3626
927  -1.66779  -1.87142  0.177243  0.157242  15.3621
928  -1.66775  -1.87138  0.177044  0.157065  15.3617
929  -1.6677  -1.87134  0.176845  0.156889  15.3612
930  -1.66766  -1.8713  0.176647  0.156713  15.3608
931  -1.66762  -1.87127  0.176448  0.156537  15.3604
932  -1.66758  -1.87123  0.17625  0.156361  15.3599
933  -1.66754  -1.87119  0.176052  0.156185  15.3595
934  -1.66749  -1.87115  0.175854  0.156009  15.359
935  -1.66745  -1.87112  0.175656  0.155833  15.3586
936  -1.66741  -1.87108  0.175458  0.155658  15.3582
937  -1.66737  -1.87104  0.17526  0.155482  15.3577
938  -1.66733  -1.87101  0.175062  0.155307  15.3573
939  -1.66728  -1.87097  0.174865  0.155132  15.3569
940  -1.66724  -1.87093  0.174667  0.154956  15.3564
941  -1.6672  -1.87089  0.17447  0.154781  15.356
942  -1.66716  -1.87086  0.174273  0.154606  15.3556
943  -1.66712  -1.87082  0.174076  0.154432  15.3551
944  -1.66707  -1.87078  0.173879  0.154257  15.3547
945  -1.66703  -1.87075  0.173682  0.154082  15.3542
946  -1.66699  -1.87071  0.173486  0.153908  15.3538
947  -1.66695  -1.87067  0.173289  0.153734  15.3534
948  -1.66691  -1.87064  0.173093  0.153559  15.3529
949  -1.66687  -1.8706  0.172897  0.153385  15.3525
950  -1.66683  -1.87056  0.172701  0.153211  15.3521
951  -1.66678  -1.87052  0.172505  0.153037  15.3516
952  -1.66674  -1.87049  0.172309  0.152863  15.3512
953  -1.6667  -1.87045  0.172113  0.15269  15.3508
954  -1.66666  -1.87041  0.171917  0.152516  15.3504
955  -1.66662  -1.87038  0.171722  0.152343  15.3499
956  -1.66658  -1.87034  0.171527  0.152169  15.3495
957  -1.66654  -1.8703  0.171331  0.151996  15.3491
958  -1.66649  -1.87027  0.171136  0.151823  15.3486
959  -1.66645  -1.87023  0.170941  0.15165  15.3482
960  -1.66641  -1.87019  0.170747  0.151477  15.3478
961  -1.66637  -1.87016  0.170552  0.151304  15.3473
962  -1.66633  -1.87012  0.170357  0.151132  15.3469
963  -1.66629  -1.87008  0.170163  0.150959  15.3465
964  -1.66625  -1.87005  0.169969  0.150787  15.3461
965  -1.66621  -1.87001  0.169774  0.150614  15.3456
966  -1.66616  -1.86998  0.16958  0.150442  15.3452
967  -1.66612  -1.86994  0.169386  0.15027  15.3448
968  -1.66608  -1.8699  0.169193  0.150098  15.3443
969  -1.66604  -1.86987  0.168999  0.149926  15.3439
970  -1.666  -1.86983  0.168805  0.149755  15.3435
971  -1.66596  -1.86979  0.168612  0.149583  15.3431
972  -1.66592  -1.86976  0.168419  0.149412  15.3426
973  -1.66588  -1.86972  0.168226  0.14924  15.3422
974  -1.66584  -1.86969  0.168033  0.149069  15.3418
975  -1.6658  -1.86965  0.16784  0.148898  15.3414
976  -1.66576  -1.86961  0.167647  0.148727  15.3409
977  -1.66572  -1.86958  0.167455  0.148556  15.3405
978  -1.66567  -1.86954  0.167262  0.148385  15.3401
979  -1.66563  -1.8695  0.16707  0.148215  15.3397
980  -1.66559  -1.86947  0.166878  0.148044  15.3392
981  -1.66555  -1.86943  0.166686  0.147874  15.3388
982  -1.66551  -1.8694  0.166494  0.147703  15.3384
983  -1.66547  -1.86936  0.166302  0.147533  15.338
984  -1.66543  -1.86932  0.16611  0.147363  15.3375
985  -1.66539  -1.86929  0.165919  0.147193  15.3371
986  -1.66535  -1.86925  0.165727  0.147023  15.3367
987  -1.66531  -1.86922  0.165536  0.146854  15.3363
988  -1.66527  -1.86918  0.165345  0.146684  15.3359
989  -1.66523  -1.86915  0.165154  0.146515  15.3354
990  -1.66519  -1.86911  0.164963  0.146345  15.335
991  -1.66515  -1.86907  0.164773  0.146176  15.3346
992  -1.66511  -1.86904  0.164582  0.146007  15.3342
993  -1.66507  -1.869  0.164392  0.145838  15.3338
994  -1.66503  -1.86897  0.164201  0.145669  15.3333
995  -1.66499  -1.86893  0.164011  0.145501  15.3329
996  -1.66495  -1.8689  0.163821  0.145332  15.3325
997  -1.66491  -1.86886  0.163632  0.145164  15.3321
998  -1.66487  -1.86882  0.163442  0.144995  15.3317
999  -1.66483  -1.86879  0.163252  0.144827  15.3313
1000  -1.66479  -1.86875  0.163063  0.144659  15.3308
1001  -1.66475  -1.86872  0.162874  0.144491  15.3304
1002  -1.66471  -1.86868  0.162684  0.144323  15.33
1003  -1.66467  -1.86865  0.162495  0.144155  15.3296
1004  -1.66463  -1.86861  0.162306  0.143988  15.3292
1005  -1.66459  -1.86858  0.162118  0.14382  15.3288
1006  -1.66455  -1.86854  0.161929  0.143653  15.3283
1007  -1.66451  -1.86851  0.161741  0.143486  15.3279
1008  -1.66447  -1.86847  0.161552  0.143319  15.3275
1009  -1.66443  -1.86844  0.161364  0.143152  15.3271
1010  -1.66439  -1.8684  0.161176  0.142985  15.3267
1011  -1.66435  -1.86837  0.160988  0.142818  15.3263
1012  -1.66431  -1.86833  0.160801  0.142652  15.3259
1013  -1.66427  -1.86829  0.160613  0.142485  15.3255
1014  -1.66423  -1.86826  0.160425  0.142319  15.325
1015  -1.66419  -1.86822  0.160238  0.142152  15.3246
1016  -1.66415  -1.86819  0.160051  0.141986  15.3242
1017  -1.66411  -1.86815  0.159864  0.14182  15.3238
1018  -1.66407  -1.86812  0.159677  0.141655  15.3234
1019  -1.66403  -1.86808  0.15949  0.141489  15.323
1020  -1.66399  -1.86805  0.159304  0.141323  15.3226
1021  -1.66396  -1.86802  0.159117  0.141158  15.3222
1022  -1.66392  -1.86798  0.158931  0.140992  15.3218
1023  -1.66388  -1.86795  0.158745  0.140827  15.3214
1024  -1.66384  -1.86791  0.158559  0.140662  15.3209
1025  -1.6638  -1.86788  0.158373  0.140497  15.3205
1026  -1.66376  -1.86784  0.158187  0.140332  15.3201
1027  -1.66372  -1.86781  0.158001  0.140168  15.3197
1028  -1.66368  -1.86777  0.157816  0.140003  15.3193
1029  -1.66364  -1.86774  0.157631  0.139839  15.3189
1030  -1.6636  -1.8677  0.157445  0.139674  15.3185
1031  -1.66356  -1.86767  0.15726  0.13951  15.3181
1032  -1.66353  -1.86763  0.157076  0.139346  15.3177
1033  -1.66349  -1.8676  0.156891  0.139182  15.3173
1034  -1.66345  -1.86756  0.156706  0.139018  15.3169
1035  -1.66341  -1.86753  0.156522  0.138855  15.3165
1036  -1.66337  -1.8675  0.156337  0.138691  15.3161
1037  -1.66333  -1.86746  0.156153  0.138528  15.3157
1038  -1.66329  -1.86743  0.155969  0.138365  15.3153
1039  -1.66325  -1.86739  0.155785  0.138201  15.3149
1040  -1.66321  -1.86736  0.155602  0.138038  15.3145
1041  -1.66318  -1.86732  0.155418  0.137876  15.3141
1042  -1.66314  -1.86729  0.155235  0.137713  15.3137
1043  -1.6631  -1.86726  0.155051  0.13755  15.3132
1044  -1.66306  -1.86722  0.154868  0.137388  15.3128
1045  -1.66302  -1.86719  0.154685  0.137225  15.3124
1046  -1.66298  -1.86715  0.154502  0.137063  15.312
1047  -1.66295  -1.86712  0.15432  0.136901  15.3116
1048  -1.66291  -1.86708  0.154137  0.136739  15.3112
1049  -1.66287  -1.86705  0.153955  0.136577  15.3108
1050  -1.66283  -1.86702  0.153773  0.136415  15.3104
1051  -1.66279  -1.86698  0.15359  0.136254  15.31
1052  -1.66275  -1.86695  0.153409  0.136092  15.3096
1053  -1.66272  -1.86691  0.153227  0.135931  15.3093
1054  -1.66268  -1.86688  0.153045  0.13577  15.3089
1055  -1.66264  -1.86685  0.152864  0.135609  15.3085
1056  -1.6626  -1.86681  0.152682  0.135448  15.3081
1057  -1.66256  -1.86678  0.152501  0.135287  15.3077
1058  -1.66252  -1.86675  0.15232  0.135126  15.3073
1059  -1.66249  -1.86671  0.152139  0.134966  15.3069
1060  -1.66245  -1.86668  0.151958  0.134806  15.3065
1061  -1.66241  -1.86664  0.151778  0.134645  15.3061
1062  -1.66237  -1.86661  0.151597  0.134485  15.3057
1063  -1.66233  -1.86658  0.151417  0.134325  15.3053
1064  -1.6623  -1.86654  0.151237  0.134165  15.3049
1065  -1.66226  -1.86651  0.151057  0.134006  15.3045
1066  -1.66222  -1.86648  0.150877  0.133846  15.3041
1067  -1.66218  -1.86644  0.150697  0.133687  15.3037
1068  -1.66215  -1.86641  0.150517  0.133527  15.3033
1069  -1.66211  -1.86638  0.150338  0.133368  15.3029
1070  -1.66207  -1.86634  0.150159  0.133209  15.3025
1071  -1.66203  -1.86631  0.14998  0.13305  15.3021
1072  -1.66199  -1.86628  0.149801  0.132891  15.3018
1073  -1.66196  -1.86624  0.149622  0.132733  15.3014
1074  -1.66192  -1.86621  0.149443  0.132574  15.301
1075  -1.66188  -1.86618  0.149265  0.132416  15.3006
1076  -1.66184  -1.86614  0.149086  0.132257  15.3002
1077  -1.66181  -1.86611  0.148908  0.132099  15.2998
1078  -1.66177  -1.86608  0.14873  0.131941  15.2994
1079  -1.66173  -1.86604  0.148552  0.131783  15.299
1080  -1.6617  -1.86601  0.148374  0.131626  15.2986
1081  -1.66166  -1.86598  0.148197  0.131468  15.2982
1082  -1.66162  -1.86594  0.148019  0.131311  15.2979
1083  -1.66158  -1.86591  0.147842  0.131153  15.2975
1084  -1.66155  -1.86588  0.147665  0.130996  15.2971
1085  -1.66151  -1.86584  0.147488  0.130839  15.2967
1086  -1.66147  -1.86581  0.147311  0.130682  15.2963
1087  -1.66143  -1.86578  0.147134  0.130525  15.2959
1088  -1.6614  -1.86575  0.146958  0.130369  15.2955
1089  -1.66136  -1.86571  0.146781  0.130212  15.2952
1090  -1.66132  -1.86568  0.146605  0.130056  15.2948
1091  -1.66129  -1.86565  0.146429  0.129899  15.2944
1092  -1.66125  -1.86561  0.146253  0.129743  15.294
1093  -1.66121  -1.86558  0.146077  0.129587  15.2936
1094  -1.66118  -1.86555  0.145902  0.129432  15.2932
1095  -1.66114  -1.86552  0.145726  0.129276  15.2928
1096  -1.6611  -1.86548  0.145551  0.12912  15.2925
1097  -1.66107  -1.86545  0.145376  0.128965  15.2921
1098  -1.66103  -1.86542  0.145201  0.12881  15.2917
1099  -1.66099  -1.86539  0.145026  0.128654  15.2913
1100  -1.66096  -1.86535  0.144851  0.128499  15.2909
1101  -1.66092  -1.86532  0.144676  0.128344  15.2906
1102  -1.66088  -1.86529  0.144502  0.12819  15.2902
1103  -1.66085  -1.86526  0.144328  0.128035  15.2898
1104  -1.66081  -1.86522  0.144154  0.127881  15.2894
1105  -1.66077  -1.86519  0.14398  0.127726  15.289
1106  -1.66074  -1.86516  0.143806  0.127572  15.2887
1107  -1.6607  -1.86513  0.143632  0.127418  15.2883
1108  -1.66066  -1.86509  0.143459  0.127264  15.2879
1109  -1.66063  -1.86506  0.143285  0.12711  15.2875
1110  -1.66059  -1.86503  0.143112  0.126957  15.2871
1111  -1.66055  -1.865  0.142939  0.126803  15.2868
1112  -1.66052  -1.86497  0.142766  0.12665  15.2864
1113  -1.66048  -1.86493  0.142594  0.126496  15.286
1114  -1.66045  -1.8649  0.142421  0.126343  15.2856
1115  -1.66041  -1.86487  0.142249  0.12619  15.2853
1116  -1.66037  -1.86484  0.142076  0.126038  15.2849
1117  -1.66034  -1.86481  0.141904  0.125885  15.2845
1118  -1.6603  -1.86477  0.141732  0.125732  15.2841
1119  -1.66027  -1.86474  0.14156  0.12558  15.2838
1120  -1.66023  -1.86471  0.141389  0.125428  15.2834
1121  -1.66019  -1.86468  0.141217  0.125275  15.283
1122  -1.66016  -1.86465  0.141046  0.125123  15.2826
1123  -1.66012  -1.86461  0.140875  0.124971  15.2823
1124  -1.66009  -1.86458  0.140704  0.12482  15.2819
1125  -1.66005  -1.86455  0.140533  0.124668  15.2815
1126  -1.66001  -1.86452  0.140362  0.124517  15.2811
1127  -1.65998  -1.86449  0.140192  0.124365  15.2808
1128  -1.65994  -1.86446  0.140021  0.124214  15.2804
1129  -1.65991  -1.86442  0.139851  0.124063  15.28
1130  -1.65987  -1.86439  0.139681  0.123912  15.2797
1131  -1.65984  -1.86436  0.139511  0.123761  15.2793
1132  -1.6598  -1.86433  0.139341  0.123611  15.2789
1133  -1.65977  -1.8643  0.139172  0.12346  15.2786
1134  -1.65973  -1.86427  0.139002  0.12331  15.2782
1135  -1.65969  -1.86423  0.138833  0.12316  15.2778
1136  -1.65966  -1.8642  0.138664  0.12301  15.2774
1137  -1.65962  -1.86417  0.138495  0.12286  15.2771
1138  -1.65959  -1.86414  0.138326  0.12271  15.2767
1139  -1.65955  -1.86411  0.138157  0.12256  15.2763
1140  -1.65952  -1.86408  0.137989  0.122411  15.276
1141  -1.65948  -1.86405  0.13782  0.122261  15.2756
1142  -1.65945  -1.86402  0.137652  0.122112  15.2752
1143  -1.65941  -1.86398  0.137484  0.121963  15.2749
1144  -1.65938  -1.86395  0.137316  0.121814  15.2745
1145  -1.65934  -1.86392  0.137148  0.121665  15.2742
1146  -1.65931  -1.86389  0.136981  0.121516  15.2738
1147  -1.65927  -1.86386  0.136813  0.121368  15.2734
1148  -1.65924  -1.86383  0.136646  0.121219  15.2731
1149  -1.6592  -1.8638  0.136479  0.121071  15.2727
1150  -1.65917  -1.86377  0.136312  0.120923  15.2723
1151  -1.65913  -1.86374  0.136145  0.120775  15.272
1152  -1.6591  -1.8637  0.135978  0.120627  15.2716
1153  -1.65906  -1.86367  0.135812  0.120479  15.2712
1154  -1.65903  -1.86364  0.135645  0.120332  15.2709
1155  -1.65899  -1.86361  0.135479  0.120184  15.2705
1156  -1.65896  -1.86358  0.135313  0.120037  15.2702
1157  -1.65892  -1.86355  0.135147  0.11989  15.2698
1158  -1.65889  -1.86352  0.134982  0.119743  15.2694
1159  -1.65885  -1.86349  0.134816  0.119596  15.2691
1160  -1.65882  -1.86346  0.134651  0.119449  15.2687
1161  -1.65879  -1.86343  0.134485  0.119302  15.2684
1162  -1.65875  -1.8634  0.13432  0.119156  15.268
1163  -1.65872  -1.86337  0.134155  0.11901  15.2676
1164  -1.65868  -1.86334  0.13399  0.118863  15.2673
1165  -1.65865  -1.86331  0.133826  0.118717  15.2669
1166  -1.65861  -1.86328  0.133661  0.118571  15.2666
1167  -1.65858  -1.86324  0.133497  0.118426  15.2662
1168  -1.65854  -1.86321  0.133333  0.11828  15.2659
1169  -1.65851  -1.86318  0.133169  0.118134  15.2655
1170  -1.65848  -1.86315  0.133005  0.117989  15.2651
1171  -1.65844  -1.86312  0.132841  0.117844  15.2648
1172  -1.65841  -1.86309  0.132678  0.117699  15.2644
1173  -1.65837  -1.86306  0.132514  0.117554  15.2641
1174  -1.65834  -1.86303  0.132351  0.117409  15.2637
1175  -1.65831  -1.863  0.132188  0.117264  15.2634
1176  -1.65827  -1.86297  0.132025  0.11712  15.263
1177  -1.65824  -1.86294  0.131863  0.116975  15.2627
1178  -1.6582  -1.86291  0.1317  0.116831  15.2623
1179  -1.65817  -1.86288  0.131537  0.116687  15.262
1180  -1.65814  -1.86285  0.131375  0.116543  15.2616
1181  -1.6581  -1.86282  0.131213  0.116399  15.2613
1182  -1.65807  -1.86279  0.131051  0.116255  15.2609
1183  -1.65803  -1.86276  0.130889  0.116112  15.2605
1184  -1.658  -1.86273  0.130728  0.115968  15.2602
1185  -1.65797  -1.8627  0.130566  0.115825  15.2598
1186  -1.65793  -1.86267  0.130405  0.115682  15.2595
1187  -1.6579  -1.86264  0.130244  0.115539  15.2591
1188  -1.65787  -1.86261  0.130083  0.115396  15.2588
1189  -1.65783  -1.86258  0.129922  0.115253  15.2584
1190  -1.6578  -1.86255  0.129761  0.115111  15.2581
1191  -1.65777  -1.86252  0.1296  0.114968  15.2578
1192  -1.65773  -1.86249  0.12944  0.114826  15.2574
1193  -1.6577  -1.86246  0.12928  0.114684  15.2571
1194  -1.65766  -1.86243  0.12912  0.114542  15.2567
1195  -1.65763  -1.8624  0.12896  0.1144  15.2564
1196  -1.6576  -1.86237  0.1288  0.114258  15.256
1197  -1.65756  -1.86235  0.12864  0.114117  15.2557
1198  -1.65753  -1.86232  0.128481  0.113975  15.2553
1199  -1.6575  -1.86229  0.128322  0.113834  15.255
1200  -1.65747  -1.86226  0.128163  0.113693  15.2546
1201  -1.65743  -1.86223  0.128004  0.113552  15.2543
1202  -1.6574  -1.8622  0.127845  0.113411  15.2539
1203  -1.65737  -1.86217  0.127686  0.11327  15.2536
1204  -1.65733  -1.86214  0.127528  0.113129  15.2533
1205  -1.6573  -1.86211  0.127369  0.112989  15.2529
1206  -1.65727  -1.86208  0.127211  0.112848  15.2526
1207  -1.65723  -1.86205  0.127053  0.112708  15.2522
1208  -1.6572  -1.86202  0.126895  0.112568  15.2519
1209  -1.65717  -1.86199  0.126737  0.112428  15.2515
1210  -1.65714  -1.86196  0.12658  0.112288  15.2512
1211  -1.6571  -1.86193  0.126422  0.112149  15.2509
1212  -1.65707  -1.86191  0.126265  0.112009  15.2505
1213  -1.65704  -1.86188  0.126108  0.11187  15.2502
1214  -1.657  -1.86185  0.125951  0.111731  15.2498
1215  -1.65697  -1.86182  0.125794  0.111592  15.2495
1216  -1.65694  -1.86179  0.125638  0.111453  15.2492
1217  -1.65691  -1.86176  0.125481  0.111314  15.2488
1218  -1.65687  -1.86173  0.125325  0.111175  15.2485
1219  -1.65684  -1.8617  0.125169  0.111037  15.2481
1220  -1.65681  -1.86167  0.125013  0.110898  15.2478
1221  -1.65678  -1.86165  0.124857  0.11076  15.2475
1222  -1.65674  -1.86162  0.124701  0.110622  15.2471
1223  -1.65671  -1.86159  0.124546  0.110484  15.2468
1224  -1.65668  -1.86156  0.12439  0.110346  15.2465
1225  -1.65665  -1.86153  0.124235  0.110208  15.2461
1226  -1.65661  -1.8615  0.12408  0.110071  15.2458
1227  -1.65658  -1.86147  0.123925  0.109933  15.2455
1228  -1.65655  -1.86144  0.123771  0.109796  15.2451
1229  -1.65652  -1.86142  0.123616  0.109659  15.2448
1230  -1.65649  -1.86139  0.123462  0.109522  15.2445
1231  -1.65645  -1.86136  0.123307  0.109385  15.2441
1232  -1.65642  -1.86133  0.123153  0.109248  15.2438
1233  -1.65639  -1.8613  0.122999  0.109112  15.2435
1234  -1.65636  -1.86127  0.122845  0.108975  15.2431
1235  -1.65633  -1.86125  0.122692  0.108839  15.2428
1236  -1.65629  -1.86122  0.122538  0.108703  15.2425
1237  -1.65626  -1.86119  0.122385  0.108567  15.2421
1238  -1.65623  -1.86116  0.122232  0.108431  15.2418
1239  -1.6562  -1.86113  0.122079  0.108295  15.2415
1240  -1.65617  -1.8611  0.121926  0.108159  15.2411
1241  -1.65613  -1.86108  0.121773  0.108024  15.2408
1242  -1.6561  -1.86105  0.121621  0.107889  15.2405
1243  -1.65607  -1.86102  0.121468  0.107753  15.2401
1244  -1.65604  -1.86099  0.121316  0.107618  15.2398
1245  -1.65601  -1.86096  0.121164  0.107483  15.2395
1246  -1.65598  -1.86093  0.121012  0.107349  15.2392
1247  -1.65594  -1.86091  0.12086  0.107214  15.2388
1248  -1.65591  -1.86088  0.120709  0.107079  15.2385
1249  -1.65588  -1.86085  0.120557  0.106945  15.2382
1250  -1.65585  -1.86082  0.120406  0.106811  15.2378
1251  -1.65582  -1.8608  0.120255  0.106677  15.2375
1252  -1.65579  -1.86077  0.120104  0.106543  15.2372
1253  -1.65576  -1.86074  0.119953  0.106409  15.2369
1254  -1.65572  -1.86071  0.119802  0.106275  15.2365
1255  -1.65569  -1.86068  0.119652  0.106142  15.2362
1256  -1.65566  -1.86066  0.119501  0.106008  15.2359
1257  -1.65563  -1.86063  0.119351  0.105875  15.2356
1258  -1.6556  -1.8606  0.119201  0.105742  15.2352
1259  -1.65557  -1.86057  0.119051  0.105609  15.2349
1260  -1.65554  -1.86055  0.118902  0.105476  15.2346
1261  -1.65551  -1.86052  0.118752  0.105343  15.2343
1262  -1.65547  -1.86049  0.118603  0.105211  15.2339
1263  -1.65544  -1.86046  0.118453  0.105078  15.2336
1264  -1.65541  -1.86044  0.118304  0.104946  15.2333
1265  -1.65538  -1.86041  0.118155  0.104814  15.233
1266  -1.65535  -1.86038  0.118006  0.104682  15.2327
1267  -1.65532  -1.86035  0.117858  0.10455  15.2323
1268  -1.65529  -1.86033  0.117709  0.104418  15.232
1269  -1.65526  -1.8603  0.117561  0.104287  15.2317
1270  -1.65523  -1.86027  0.117413  0.104155  15.2314
1271  -1.6552  -1.86024  0.117265  0.104024  15.2311
1272  -1.65517  -1.86022  0.117117  0.103893  15.2307
1273  -1.65513  -1.86019  0.116969  0.103762  15.2304
1274  -1.6551  -1.86016  0.116822  0.103631  15.2301
1275  -1.65507  -1.86013  0.116674  0.1035  15.2298
1276  -1.65504  -1.86011  0.116527  0.103369  15.2295
1277  -1.65501  -1.86008  0.11638  0.103239  15.2292
1278  -1.65498  -1.86005  0.116233  0.103109  15.2288
1279  -1.65495  -1.86003  0.116086  0.102978  15.2285
1280  -1.65492  -1.86  0.11594  0.102848  15.2282
1281  -1.65489  -1.85997  0.115793  0.102718  15.2279
1282  -1.65486  -1.85995  0.115647  0.102589  15.2276
1283  -1.65483  -1.85992  0.115501  0.102459  15.2273
1284  -1.6548  -1.85989  0.115355  0.102329  15.2269
1285  -1.65477  -1.85986  0.115209  0.1022  15.2266
1286  -1.65474  -1.85984  0.115063  0.102071  15.2263
1287  -1.65471  -1.85981  0.114918  0.101942  15.226
1288  -1.65468  -1.85978  0.114772  0.101813  15.2257
1289  -1.65465  -1.85976  0.114627  0.101684  15.2254
1290  -1.65462  -1.85973  0.114482  0.101555  15.2251
1291  -1.65459  -1.8597  0.114337  0.101426  15.2247
1292  -1.65456  -1.85968  0.114192  0.101298  15.2244
1293  -1.65453  -1.85965  0.114048  0.10117  15.2241
1294  -1.6545  -1.85962  0.113903  0.101042  15.2238
1295  -1.65447  -1.8596  0.113759  0.100914  15.2235
1296  -1.65444  -1.85957  0.113615  0.100786  15.2232
1297  -1.65441  -1.85954  0.113471  0.100658  15.2229
1298  -1.65438  -1.85952  0.113327  0.10053  15.2226
1299  -1.65435  -1.85949  0.113183  0.100403  15.2223
1300  -1.65432  -1.85947  0.11304  0.100276  15.2219
1301  -1.65429  -1.85944  0.112896  0.100148  15.2216
1302  -1.65426  -1.85941  0.112753  0.100021  15.2213
1303  -1.65423  -1.85939  0.11261  0.0998943  15.221
1304  -1.6542  -1.85936  0.112467  0.0997676  15.2207
1305  -1.65417  -1.85933  0.112324  0.0996409  15.2204
1306  -1.65414  -1.85931  0.112182  0.0995144  15.2201
1307  -1.65411  -1.85928  0.112039  0.099388  15.2198
1308  -1.65408  -1.85925  0.111897  0.0992618  15.2195
1309  -1.65405  -1.85923  0.111755  0.0991356  15.2192
1310  -1.65402  -1.8592  0.111613  0.0990097  15.2189
1311  -1.65399  -1.85918  0.111471  0.0988838  15.2186
1312  -1.65396  -1.85915  0.111329  0.0987581  15.2183
1313  -1.65393  -1.85912  0.111188  0.0986326  15.218
1314  -1.65391  -1.8591  0.111046  0.0985071  15.2177
1315  -1.65388  -1.85907  0.110905  0.0983819  15.2174
1316  -1.65385  -1.85905  0.110764  0.0982567  15.217
1317  -1.65382  -1.85902  0.110623  0.0981317  15.2167
1318  -1.65379  -1.85899  0.110482  0.0980068  15.2164
1319  -1.65376  -1.85897  0.110342  0.097882  15.2161
1320  -1.65373  -1.85894  0.110201  0.0977574  15.2158
1321  -1.6537  -1.85892  0.110061  0.097633  15.2155
1322  -1.65367  -1.85889  0.109921  0.0975086  15.2152
1323  -1.65364  -1.85887  0.109781  0.0973844  15.2149
1324  -1.65361  -1.85884  0.109641  0.0972603  15.2146
1325  -1.65358  -1.85881  0.109501  0.0971364  15.2143
1326  -1.65356  -1.85879  0.109362  0.0970126  15.214
1327  -1.65353  -1.85876  0.109222  0.0968889  15.2137
1328  -1.6535  -1.85874  0.109083  0.0967654  15.2134
1329  -1.65347  -1.85871  0.108944  0.096642  15.2131
1330  -1.65344  -1.85869  0.108805  0.0965188  15.2128
1331  -1.65341  -1.85866  0.108666  0.0963956  15.2125
1332  -1.65338  -1.85863  0.108528  0.0962726  15.2122
1333  -1.65335  -1.85861  0.108389  0.0961498  15.2119
1334  -1.65333  -1.85858  0.108251  0.0960271  15.2116
1335  -1.6533  -1.85856  0.108113  0.0959045  15.2113
1336  -1.65327  -1.85853  0.107975  0.095782  15.211
1337  -1.65324  -1.85851  0.107837  0.0956597  15.2108
1338  -1.65321  -1.85848  0.107699  0.0955375  15.2105
1339  -1.65318  -1.85846  0.107561  0.0954155  15.2102
1340  -1.65315  -1.85843  0.107424  0.0952936  15.2099
1341  -1.65313  -1.85841  0.107287  0.0951718  15.2096
1342  -1.6531  -1.85838  0.10715  0.0950502  15.2093
1343  -1.65307  -1.85836  0.107013  0.0949287  15.209
1344  -1.65304  -1.85833  0.106876  0.0948073  15.2087
1345  -1.65301  -1.85831  0.106739  0.094686  15.2084
1346  -1.65298  -1.85828  0.106603  0.0945649  15.2081
1347  -1.65296  -1.85826  0.106466  0.094444  15.2078
1348  -1.65293  -1.85823  0.10633  0.0943231  15.2075
1349  -1.6529  -1.85821  0.106194  0.0942024  15.2072
1350  -1.65287  -1.85818  0.106058  0.0940819  15.2069
1351  -1.65284  -1.85816  0.105922  0.0939614  15.2066
1352  -1.65282  -1.85813  0.105787  0.0938411  15.2063
1353  -1.65279  -1.85811  0.105651  0.0937209  15.2061
1354  -1.65276  -1.85808  0.105516  0.0936009  15.2058
1355  -1.65273  -1.85806  0.105381  0.093481  15.2055
1356  -1.6527  -1.85803  0.105246  0.0933612  15.2052
1357  -1.65268  -1.85801  0.105111  0.0932416  15.2049
1358  -1.65265  -1.85798  0.104976  0.0931221  15.2046
1359  -1.65262  -1.85796  0.104842  0.0930027  15.2043
1360  -1.65259  -1.85793  0.104707  0.0928835  15.204
1361  -1.65256  -1.85791  0.104573  0.0927644  15.2037
1362  -1.65254  -1.85788  0.104439  0.0926454  15.2034
1363  -1.65251  -1.85786  0.104305  0.0925266  15.2032
