# n      x1       x2       g1      g2      eps

9320000  0.910963  0.829478  0.0410652  0.0750003  0.0370054
9330000  0.911116  0.829757  0.0409841  0.0748645  0.036883
9340000  0.911268  0.830036  0.0409031  0.074729  0.0367612
9350000  0.91142  0.830314  0.0408223  0.0745938  0.0366397
9360000  0.911572  0.830592  0.0407417  0.0744589  0.0365187
9370000  0.911724  0.830869  0.0406613  0.0743242  0.0363981
9380000  0.911875  0.831145  0.0405811  0.0741899  0.0362779
9390000  0.912026  0.831422  0.0405011  0.0740558  0.0361581
9400000  0.912177  0.831697  0.0404213  0.0739221  0.0360387
9410000  0.912327  0.831972  0.0403417  0.0737886  0.0359198
9420000  0.912478  0.832247  0.0402623  0.0736554  0.0358013
9430000  0.912627  0.832521  0.040183  0.0735225  0.0356832
9440000  0.912777  0.832795  0.040104  0.0733898  0.0355655
9450000  0.912926  0.833068  0.0400252  0.0732575  0.0354482
9460000  0.913075  0.833341  0.0399465  0.0731254  0.0353313
9470000  0.913224  0.833613  0.0398681  0.0729937  0.0352149
9480000  0.913372  0.833884  0.0397898  0.0728622  0.0350988
9490000  0.91352  0.834156  0.0397118  0.0727309  0.0349831
9500000  0.913668  0.834426  0.0396339  0.0726  0.0348679
9510000  0.913816  0.834696  0.0395562  0.0724693  0.034753
9520000  0.913963  0.834966  0.0394787  0.072339  0.0346386
9530000  0.91411  0.835235  0.0394014  0.0722089  0.0345245
9540000  0.914256  0.835504  0.0393243  0.072079  0.0344109
9550000  0.914403  0.835772  0.0392474  0.0719495  0.0342976
9560000  0.914549  0.83604  0.0391706  0.0718202  0.0341847
9570000  0.914694  0.836308  0.0390941  0.0716912  0.0340722
9580000  0.91484  0.836574  0.0390177  0.0715625  0.0339602
9590000  0.914985  0.836841  0.0389415  0.071434  0.0338485
9600000  0.91513  0.837107  0.0388655  0.0713058  0.0337371
9610000  0.915275  0.837372  0.0387897  0.0711779  0.0336262
9620000  0.915419  0.837637  0.038714  0.0710503  0.0335157
9630000  0.915563  0.837901  0.0386386  0.0709229  0.0334055
9640000  0.915707  0.838165  0.0385633  0.0707958  0.0332958
9650000  0.915851  0.838429  0.0384882  0.0706689  0.0331864
9660000  0.915994  0.838692  0.0384133  0.0705424  0.0330774
9670000  0.916137  0.838954  0.0383386  0.0704161  0.0329687
9680000  0.916279  0.839217  0.038264  0.07029  0.0328605
9690000  0.916422  0.839478  0.0381896  0.0701643  0.0327526
9700000  0.916564  0.839739  0.0381154  0.0700388  0.0326451
9710000  0.916706  0.84  0.0380414  0.0699135  0.0325379
9720000  0.916847  0.84026  0.0379676  0.0697885  0.0324312
9730000  0.916989  0.84052  0.0378939  0.0696638  0.0323248
9740000  0.91713  0.840779  0.0378205  0.0695394  0.0322187
9750000  0.91727  0.841038  0.0377471  0.0694152  0.0321131
9760000  0.917411  0.841296  0.037674  0.0692913  0.0320078
9770000  0.917551  0.841554  0.037601  0.0691676  0.0319028
9780000  0.917691  0.841812  0.0375283  0.0690442  0.0317983
9790000  0.917831  0.842069  0.0374557  0.068921  0.0316941
9800000  0.91797  0.842325  0.0373832  0.0687981  0.0315902
9810000  0.918109  0.842581  0.0373109  0.0686755  0.0314867
9820000  0.918248  0.842837  0.0372389  0.0685531  0.0313836
9830000  0.918387  0.843092  0.0371669  0.068431  0.0312808
9840000  0.918525  0.843347  0.0370952  0.0683091  0.0311784
9850000  0.918663  0.843601  0.0370236  0.0681875  0.0310763
9860000  0.918801  0.843855  0.0369522  0.0680661  0.0309746
9870000  0.918938  0.844108  0.0368809  0.067945  0.0308732
9880000  0.919076  0.844361  0.0368099  0.0678242  0.0307722
9890000  0.919213  0.844613  0.036739  0.0677036  0.0306716
9900000  0.919349  0.844865  0.0366682  0.0675832  0.0305712
9910000  0.919486  0.845117  0.0365977  0.0674631  0.0304713
9920000  0.919622  0.845368  0.0365273  0.0673432  0.0303716
9930000  0.919758  0.845619  0.036457  0.0672236  0.0302723
9940000  0.919894  0.845869  0.036387  0.0671043  0.0301734
9950000  0.920029  0.846119  0.036317  0.0669852  0.0300748
9960000  0.920164  0.846368  0.0362473  0.0668663  0.0299765
9970000  0.920299  0.846617  0.0361777  0.0667477  0.0298786
9980000  0.920434  0.846865  0.0361083  0.0666293  0.029781
9990000  0.920568  0.847113  0.0360391  0.0665112  0.0296837
10000000  0.920702  0.847361  0.03597  0.0663933  0.0295868
10010000  0.920836  0.847608  0.035901  0.0662757  0.0294902
10020000  0.92097  0.847855  0.0358323  0.0661583  0.029394
10030000  0.921103  0.848101  0.0357637  0.0660412  0.029298
10040000  0.921236  0.848347  0.0356952  0.0659243  0.0292024
10050000  0.921369  0.848592  0.035627  0.0658076  0.0291072
10060000  0.921502  0.848837  0.0355588  0.0656912  0.0290122
10070000  0.921634  0.849082  0.0354909  0.065575  0.0289176
10080000  0.921766  0.849326  0.0354231  0.065459  0.0288233
10090000  0.921898  0.849569  0.0353554  0.0653433  0.0287293
10100000  0.92203  0.849812  0.0352879  0.0652279  0.0286357
10110000  0.922161  0.850055  0.0352206  0.0651126  0.0285424
10120000  0.922292  0.850298  0.0351534  0.0649976  0.0284493
10130000  0.922423  0.85054  0.0350864  0.0648829  0.0283567
10140000  0.922553  0.850781  0.0350196  0.0647684  0.0282643
10150000  0.922684  0.851022  0.0349528  0.0646541  0.0281722
10160000  0.922814  0.851263  0.0348863  0.06454  0.0280805
10170000  0.922944  0.851503  0.0348199  0.0644262  0.0279891
10180000  0.923073  0.851743  0.0347537  0.0643126  0.0278979
10190000  0.923203  0.851982  0.0346876  0.0641993  0.0278071
10200000  0.923332  0.852221  0.0346216  0.0640862  0.0277166
10210000  0.923461  0.85246  0.0345558  0.0639733  0.0276265
10220000  0.923589  0.852698  0.0344902  0.0638606  0.0275366
10230000  0.923718  0.852935  0.0344247  0.0637482  0.027447
10240000  0.923846  0.853173  0.0343594  0.063636  0.0273578
10250000  0.923974  0.853409  0.0342942  0.063524  0.0272688
10260000  0.924101  0.853646  0.0342292  0.0634123  0.0271801
10270000  0.924229  0.853882  0.0341643  0.0633008  0.0270918
10280000  0.924356  0.854118  0.0340996  0.0631895  0.0270037
10290000  0.924483  0.854353  0.034035  0.0630785  0.026916
10300000  0.924609  0.854588  0.0339706  0.0629676  0.0268285
10310000  0.924736  0.854822  0.0339063  0.062857  0.0267414
10320000  0.924862  0.855056  0.0338422  0.0627467  0.0266545
10330000  0.924988  0.855289  0.0337782  0.0626365  0.026568
10340000  0.925114  0.855523  0.0337143  0.0625266  0.0264817
10350000  0.925239  0.855755  0.0336507  0.0624169  0.0263957
10360000  0.925364  0.855988  0.0335871  0.0623074  0.0263101
10370000  0.925489  0.856219  0.0335237  0.0621982  0.0262247
10380000  0.925614  0.856451  0.0334604  0.0620891  0.0261396
10390000  0.925739  0.856682  0.0333973  0.0619803  0.0260548
10400000  0.925863  0.856913  0.0333344  0.0618717  0.0259703
10410000  0.925987  0.857143  0.0332715  0.0617633  0.025886
10420000  0.926111  0.857373  0.0332089  0.0616552  0.0258021
10430000  0.926234  0.857602  0.0331463  0.0615473  0.0257184
10440000  0.926358  0.857832  0.0330839  0.0614395  0.0256351
10450000  0.926481  0.85806  0.0330217  0.061332  0.025552
10460000  0.926604  0.858288  0.0329596  0.0612248  0.0254692
10470000  0.926726  0.858516  0.0328976  0.0611177  0.0253866
10480000  0.926849  0.858744  0.0328358  0.0610109  0.0253044
10490000  0.926971  0.858971  0.0327741  0.0609042  0.0252224
10500000  0.927093  0.859198  0.0327125  0.0607978  0.0251407
10510000  0.927215  0.859424  0.0326511  0.0606916  0.0250593
10520000  0.927336  0.85965  0.0325899  0.0605856  0.0249782
10530000  0.927458  0.859875  0.0325287  0.0604798  0.0248973
10540000  0.927579  0.8601  0.0324677  0.0603743  0.0248167
10550000  0.9277  0.860325  0.0324069  0.0602689  0.0247364
10560000  0.92782  0.860549  0.0323462  0.0601638  0.0246564
10570000  0.927941  0.860773  0.0322856  0.0600589  0.0245766
10580000  0.928061  0.860997  0.0322251  0.0599542  0.0244971
10590000  0.928181  0.86122  0.0321648  0.0598497  0.0244179
10600000  0.9283  0.861443  0.0321047  0.0597454  0.0243389
10610000  0.92842  0.861665  0.0320446  0.0596413  0.0242602
10620000  0.928539  0.861887  0.0319847  0.0595374  0.0241818
10630000  0.928658  0.862109  0.031925  0.0594337  0.0241036
10640000  0.928777  0.86233  0.0318653  0.0593303  0.0240257
10650000  0.928896  0.862551  0.0318058  0.059227  0.0239481
10660000  0.929014  0.862771  0.0317465  0.059124  0.0238707
10670000  0.929132  0.862991  0.0316872  0.0590212  0.0237936
10680000  0.92925  0.863211  0.0316281  0.0589185  0.0237168
10690000  0.929368  0.86343  0.0315692  0.0588161  0.0236402
10700000  0.929485  0.863649  0.0315104  0.0587139  0.0235639
10710000  0.929603  0.863868  0.0314517  0.0586119  0.0234878
10720000  0.92972  0.864086  0.0313931  0.05851  0.023412
10730000  0.929836  0.864304  0.0313346  0.0584084  0.0233364
10740000  0.929953  0.864521  0.0312763  0.058307  0.0232611
10750000  0.930069  0.864738  0.0312182  0.0582058  0.0231861
10760000  0.930186  0.864955  0.0311601  0.0581048  0.0231113
10770000  0.930302  0.865171  0.0311022  0.058004  0.0230367
10780000  0.930417  0.865387  0.0310444  0.0579034  0.0229624
10790000  0.930533  0.865602  0.0309868  0.057803  0.0228884
10800000  0.930648  0.865818  0.0309292  0.0577028  0.0228146
10810000  0.930763  0.866032  0.0308718  0.0576028  0.022741
10820000  0.930878  0.866247  0.0308146  0.057503  0.0226677
10830000  0.930993  0.866461  0.0307574  0.0574034  0.0225947
10840000  0.931107  0.866674  0.0307004  0.057304  0.0225219
10850000  0.931222  0.866888  0.0306435  0.0572048  0.0224493
10860000  0.931336  0.867101  0.0305867  0.0571058  0.022377
10870000  0.93145  0.867313  0.0305301  0.057007  0.0223049
10880000  0.931563  0.867525  0.0304736  0.0569083  0.0222331
10890000  0.931677  0.867737  0.0304172  0.0568099  0.0221615
10900000  0.93179  0.867949  0.0303609  0.0567117  0.0220902
10910000  0.931903  0.86816  0.0303048  0.0566137  0.0220191
10920000  0.932016  0.86837  0.0302488  0.0565158  0.0219482
10930000  0.932128  0.868581  0.0301929  0.0564182  0.0218776
10940000  0.932241  0.868791  0.0301371  0.0563207  0.0218072
10950000  0.932353  0.869  0.0300814  0.0562235  0.021737
10960000  0.932465  0.86921  0.0300259  0.0561264  0.0216671
10970000  0.932576  0.869419  0.0299705  0.0560295  0.0215974
10980000  0.932688  0.869627  0.0299152  0.0559328  0.021528
10990000  0.932799  0.869835  0.0298601  0.0558363  0.0214588
11000000  0.93291  0.870043  0.029805  0.05574  0.0213898
11010000  0.933021  0.870251  0.0297501  0.0556439  0.021321
11020000  0.933132  0.870458  0.0296953  0.055548  0.0212525
11030000  0.933243  0.870665  0.0296407  0.0554522  0.0211842
11040000  0.933353  0.870871  0.0295861  0.0553567  0.0211161
11050000  0.933463  0.871077  0.0295317  0.0552613  0.0210483
11060000  0.933573  0.871283  0.0294774  0.0551662  0.0209807
11070000  0.933683  0.871488  0.0294232  0.0550712  0.0209133
11080000  0.933792  0.871693  0.0293691  0.0549764  0.0208462
11090000  0.933902  0.871898  0.0293151  0.0548818  0.0207792
11100000  0.934011  0.872102  0.0292613  0.0547873  0.0207125
11110000  0.93412  0.872306  0.0292076  0.0546931  0.020646
11120000  0.934228  0.872509  0.029154  0.054599  0.0205798
11130000  0.934337  0.872713  0.0291005  0.0545052  0.0205137
11140000  0.934445  0.872915  0.0290471  0.0544115  0.0204479
11150000  0.934553  0.873118  0.0289938  0.054318  0.0203823
11160000  0.934661  0.87332  0.0289407  0.0542246  0.020317
11170000  0.934769  0.873522  0.0288877  0.0541315  0.0202518
11180000  0.934876  0.873723  0.0288348  0.0540385  0.0201869
11190000  0.934984  0.873925  0.028782  0.0539458  0.0201221
11200000  0.935091  0.874125  0.0287293  0.0538532  0.0200576
11210000  0.935198  0.874326  0.0286767  0.0537608  0.0199933
11220000  0.935304  0.874526  0.0286243  0.0536685  0.0199293
11230000  0.935411  0.874726  0.028572  0.0535765  0.0198654
11240000  0.935517  0.874925  0.0285197  0.0534846  0.0198017
11250000  0.935623  0.875124  0.0284676  0.0533929  0.0197383
11260000  0.935729  0.875323  0.0284156  0.0533014  0.0196751
11270000  0.935835  0.875521  0.0283637  0.05321  0.0196121
11280000  0.935941  0.875719  0.028312  0.0531189  0.0195493
11290000  0.936046  0.875917  0.0282603  0.0530279  0.0194867
11300000  0.936151  0.876114  0.0282088  0.0529371  0.0194243
11310000  0.936256  0.876312  0.0281573  0.0528465  0.0193621
11320000  0.936361  0.876508  0.028106  0.052756  0.0193001
11330000  0.936466  0.876705  0.0280548  0.0526657  0.0192384
11340000  0.93657  0.876901  0.0280037  0.0525756  0.0191768
11350000  0.936674  0.877096  0.0279527  0.0524857  0.0191155
11360000  0.936778  0.877292  0.0279018  0.052396  0.0190543
11370000  0.936882  0.877487  0.027851  0.0523064  0.0189934
11380000  0.936986  0.877681  0.0278004  0.052217  0.0189326
11390000  0.937089  0.877876  0.0277498  0.0521278  0.0188721
11400000  0.937193  0.87807  0.0276994  0.0520387  0.0188118
11410000  0.937296  0.878263  0.027649  0.0519498  0.0187516
11420000  0.937399  0.878457  0.0275988  0.0518611  0.0186917
11430000  0.937501  0.87865  0.0275487  0.0517726  0.0186319
11440000  0.937604  0.878843  0.0274987  0.0516842  0.0185724
11450000  0.937706  0.879035  0.0274488  0.051596  0.0185131
11460000  0.937808  0.879227  0.027399  0.051508  0.0184539
11470000  0.93791  0.879419  0.0273493  0.0514201  0.018395
11480000  0.938012  0.87961  0.0272997  0.0513324  0.0183362
11490000  0.938114  0.879801  0.0272502  0.0512449  0.0182777
11500000  0.938215  0.879992  0.0272008  0.0511576  0.0182193
11510000  0.938316  0.880182  0.0271515  0.0510704  0.0181611
11520000  0.938417  0.880372  0.0271024  0.0509834  0.0181032
11530000  0.938518  0.880562  0.0270533  0.0508965  0.0180454
11540000  0.938619  0.880752  0.0270044  0.0508098  0.0179878
11550000  0.93872  0.880941  0.0269555  0.0507233  0.0179304
11560000  0.93882  0.88113  0.0269068  0.050637  0.0178732
11570000  0.93892  0.881318  0.0268581  0.0505508  0.0178162
11580000  0.93902  0.881506  0.0268096  0.0504648  0.0177594
11590000  0.93912  0.881694  0.0267611  0.050379  0.0177027
11600000  0.939219  0.881881  0.0267128  0.0502933  0.0176463
11610000  0.939319  0.882069  0.0266646  0.0502078  0.01759
11620000  0.939418  0.882256  0.0266165  0.0501224  0.0175339
11630000  0.939517  0.882442  0.0265684  0.0500372  0.017478
11640000  0.939616  0.882628  0.0265205  0.0499522  0.0174223
11650000  0.939715  0.882814  0.0264727  0.0498673  0.0173668
11660000  0.939813  0.883  0.026425  0.0497826  0.0173115
11670000  0.939912  0.883185  0.0263773  0.0496981  0.0172563
11680000  0.94001  0.88337  0.0263298  0.0496137  0.0172013
11690000  0.940108  0.883555  0.0262824  0.0495295  0.0171466
11700000  0.940206  0.883739  0.0262351  0.0494454  0.0170919
11710000  0.940303  0.883923  0.0261879  0.0493616  0.0170375
11720000  0.940401  0.884107  0.0261407  0.0492778  0.0169833
11730000  0.940498  0.88429  0.0260937  0.0491942  0.0169292
11740000  0.940595  0.884474  0.0260468  0.0491108  0.0168753
11750000  0.940692  0.884656  0.026  0.0490276  0.0168216
11760000  0.940789  0.884839  0.0259533  0.0489445  0.0167681
11770000  0.940885  0.885021  0.0259066  0.0488616  0.0167147
11780000  0.940982  0.885203  0.0258601  0.0487788  0.0166615
11790000  0.941078  0.885384  0.0258137  0.0486962  0.0166085
11800000  0.941174  0.885566  0.0257674  0.0486137  0.0165557
11810000  0.94127  0.885747  0.0257211  0.0485314  0.016503
11820000  0.941366  0.885927  0.025675  0.0484493  0.0164506
11830000  0.941461  0.886108  0.0256289  0.0483673  0.0163983
11840000  0.941557  0.886288  0.025583  0.0482854  0.0163461
11850000  0.941652  0.886467  0.0255372  0.0482038  0.0162942
11860000  0.941747  0.886647  0.0254914  0.0481222  0.0162424
11870000  0.941842  0.886826  0.0254458  0.0480409  0.0161907
11880000  0.941937  0.887005  0.0254002  0.0479596  0.0161393
11890000  0.942031  0.887183  0.0253547  0.0478786  0.016088
11900000  0.942125  0.887361  0.0253094  0.0477977  0.0160369
11910000  0.94222  0.887539  0.0252641  0.0477169  0.015986
11920000  0.942314  0.887717  0.0252189  0.0476363  0.0159352
11930000  0.942408  0.887894  0.0251738  0.0475559  0.0158846
11940000  0.942501  0.888071  0.0251288  0.0474756  0.0158341
11950000  0.942595  0.888248  0.0250839  0.0473955  0.0157839
11960000  0.942688  0.888424  0.0250391  0.0473155  0.0157338
11970000  0.942781  0.888601  0.0249944  0.0472356  0.0156838
11980000  0.942874  0.888776  0.0249498  0.0471559  0.015634
11990000  0.942967  0.888952  0.0249053  0.0470764  0.0155844
12000000  0.94306  0.889127  0.0248609  0.046997  0.015535
12010000  0.943152  0.889302  0.0248165  0.0469178  0.0154857
12020000  0.943245  0.889477  0.0247723  0.0468387  0.0154366
12030000  0.943337  0.889651  0.0247281  0.0467598  0.0153876
12040000  0.943429  0.889825  0.0246841  0.046681  0.0153388
12050000  0.943521  0.889999  0.0246401  0.0466023  0.0152902
12060000  0.943613  0.890172  0.0245962  0.0465239  0.0152417
12070000  0.943704  0.890345  0.0245524  0.0464455  0.0151933
12080000  0.943796  0.890518  0.0245087  0.0463673  0.0151452
12090000  0.943887  0.890691  0.0244651  0.0462893  0.0150972
12100000  0.943978  0.890863  0.0244216  0.0462114  0.0150493
12110000  0.944069  0.891035  0.0243782  0.0461336  0.0150016
12120000  0.94416  0.891207  0.0243349  0.046056  0.0149541
12130000  0.94425  0.891378  0.0242916  0.0459786  0.0149067
12140000  0.94434  0.891549  0.0242485  0.0459013  0.0148595
12150000  0.944431  0.89172  0.0242054  0.0458241  0.0148124
12160000  0.944521  0.891891  0.0241624  0.0457471  0.0147655
12170000  0.944611  0.892061  0.0241195  0.0456702  0.0147188
12180000  0.944701  0.892231  0.0240767  0.0455935  0.0146722
12190000  0.94479  0.892401  0.024034  0.0455169  0.0146257
12200000  0.94488  0.89257  0.0239914  0.0454404  0.0145794
12210000  0.944969  0.892739  0.0239488  0.0453641  0.0145333
12220000  0.945058  0.892908  0.0239064  0.045288  0.0144873
12230000  0.945147  0.893077  0.023864  0.045212  0.0144414
12240000  0.945236  0.893245  0.0238217  0.0451361  0.0143957
12250000  0.945325  0.893413  0.0237796  0.0450603  0.0143502
12260000  0.945413  0.893581  0.0237375  0.0449848  0.0143048
12270000  0.945501  0.893748  0.0236954  0.0449093  0.0142595
12280000  0.94559  0.893915  0.0236535  0.044834  0.0142144
12290000  0.945678  0.894082  0.0236117  0.0447588  0.0141695
12300000  0.945765  0.894249  0.0235699  0.0446838  0.0141247
12310000  0.945853  0.894415  0.0235282  0.0446089  0.01408
12320000  0.945941  0.894581  0.0234867  0.0445342  0.0140355
12330000  0.946028  0.894747  0.0234452  0.0444596  0.0139911
12340000  0.946115  0.894913  0.0234037  0.0443851  0.0139469
12350000  0.946203  0.895078  0.0233624  0.0443108  0.0139028
12360000  0.94629  0.895243  0.0233212  0.0442366  0.0138589
12370000  0.946376  0.895407  0.02328  0.0441626  0.0138151
12380000  0.946463  0.895572  0.0232389  0.0440887  0.0137715
12390000  0.946549  0.895736  0.0231979  0.0440149  0.013728
12400000  0.946636  0.8959  0.023157  0.0439412  0.0136846
12410000  0.946722  0.896063  0.0231162  0.0438678  0.0136414
12420000  0.946808  0.896226  0.0230754  0.0437944  0.0135983
12430000  0.946894  0.896389  0.0230348  0.0437212  0.0135554
12440000  0.94698  0.896552  0.0229942  0.0436481  0.0135126
12450000  0.947065  0.896715  0.0229537  0.0435751  0.0134699
12460000  0.947151  0.896877  0.0229133  0.0435023  0.0134274
12470000  0.947236  0.897039  0.022873  0.0434296  0.013385
12480000  0.947321  0.8972  0.0228327  0.0433571  0.0133428
12490000  0.947406  0.897362  0.0227925  0.0432847  0.0133007
12500000  0.947491  0.897523  0.0227525  0.0432124  0.0132587
12510000  0.947576  0.897684  0.0227125  0.0431403  0.0132169
12520000  0.94766  0.897844  0.0226725  0.0430683  0.0131752
12530000  0.947745  0.898005  0.0226327  0.0429964  0.0131337
12540000  0.947829  0.898165  0.0225929  0.0429246  0.0130923
12550000  0.947913  0.898325  0.0225532  0.042853  0.013051
12560000  0.947997  0.898484  0.0225136  0.0427816  0.0130098
12570000  0.948081  0.898643  0.0224741  0.0427102  0.0129688
12580000  0.948164  0.898802  0.0224347  0.042639  0.0129279
12590000  0.948248  0.898961  0.0223953  0.0425679  0.0128872
12600000  0.948331  0.899119  0.022356  0.042497  0.0128466
12610000  0.948414  0.899278  0.0223168  0.0424262  0.0128061
12620000  0.948497  0.899435  0.0222777  0.0423555  0.0127657
12630000  0.94858  0.899593  0.0222387  0.0422849  0.0127255
12640000  0.948663  0.899751  0.0221997  0.0422145  0.0126854
12650000  0.948746  0.899908  0.0221608  0.0421442  0.0126455
12660000  0.948828  0.900065  0.022122  0.0420741  0.0126057
12670000  0.948911  0.900221  0.0220833  0.042004  0.012566
12680000  0.948993  0.900377  0.0220446  0.0419341  0.0125264
12690000  0.949075  0.900534  0.0220061  0.0418644  0.0124869
12700000  0.949157  0.900689  0.0219676  0.0417947  0.0124476
12710000  0.949238  0.900845  0.0219291  0.0417252  0.0124085
12720000  0.94932  0.901  0.0218908  0.0416558  0.0123694
12730000  0.949402  0.901155  0.0218525  0.0415865  0.0123305
12740000  0.949483  0.90131  0.0218143  0.0415174  0.0122917
12750000  0.949564  0.901465  0.0217762  0.0414484  0.012253
12760000  0.949645  0.901619  0.0217382  0.0413795  0.0122144
12770000  0.949726  0.901773  0.0217002  0.0413108  0.012176
12780000  0.949807  0.901927  0.0216624  0.0412421  0.0121377
12790000  0.949887  0.90208  0.0216246  0.0411736  0.0120996
12800000  0.949968  0.902233  0.0215868  0.0411053  0.0120615
12810000  0.950048  0.902386  0.0215492  0.041037  0.0120236
12820000  0.950128  0.902539  0.0215116  0.0409689  0.0119858
12830000  0.950209  0.902692  0.0214741  0.0409009  0.0119481
12840000  0.950288  0.902844  0.0214367  0.040833  0.0119105
12850000  0.950368  0.902996  0.0213993  0.0407653  0.0118731
12860000  0.950448  0.903148  0.021362  0.0406977  0.0118358
12870000  0.950527  0.903299  0.0213248  0.0406302  0.0117986
12880000  0.950607  0.90345  0.0212877  0.0405628  0.0117615
12890000  0.950686  0.903601  0.0212506  0.0404955  0.0117246
12900000  0.950765  0.903752  0.0212136  0.0404284  0.0116877
12910000  0.950844  0.903903  0.0211767  0.0403614  0.011651
12920000  0.950923  0.904053  0.0211399  0.0402945  0.0116144
12930000  0.951002  0.904203  0.0211031  0.0402278  0.0115779
12940000  0.95108  0.904353  0.0210665  0.0401611  0.0115416
12950000  0.951159  0.904502  0.0210298  0.0400946  0.0115053
12960000  0.951237  0.904651  0.0209933  0.0400282  0.0114692
12970000  0.951315  0.9048  0.0209568  0.0399619  0.0114332
12980000  0.951393  0.904949  0.0209204  0.0398958  0.0113973
12990000  0.951471  0.905098  0.0208841  0.0398298  0.0113616
13000000  0.951549  0.905246  0.0208478  0.0397638  0.0113259
13010000  0.951626  0.905394  0.0208117  0.0396981  0.0112904
13020000  0.951704  0.905542  0.0207755  0.0396324  0.0112549
13030000  0.951781  0.905689  0.0207395  0.0395668  0.0112196
13040000  0.951858  0.905836  0.0207035  0.0395014  0.0111844
13050000  0.951935  0.905983  0.0206676  0.0394361  0.0111493
13060000  0.952012  0.90613  0.0206318  0.0393709  0.0111144
13070000  0.952089  0.906277  0.0205961  0.0393058  0.0110795
13080000  0.952166  0.906423  0.0205604  0.0392409  0.0110448
13090000  0.952242  0.906569  0.0205248  0.039176  0.0110102
13100000  0.952318  0.906715  0.0204892  0.0391113  0.0109756
13110000  0.952395  0.906861  0.0204538  0.0390467  0.0109412
13120000  0.952471  0.907006  0.0204184  0.0389822  0.0109069
13130000  0.952547  0.907151  0.020383  0.0389179  0.0108727
13140000  0.952623  0.907296  0.0203478  0.0388536  0.0108387
13150000  0.952698  0.90744  0.0203126  0.0387895  0.0108047
13160000  0.952774  0.907585  0.0202774  0.0387255  0.0107709
13170000  0.95285  0.907729  0.0202424  0.0386616  0.0107371
13180000  0.952925  0.907873  0.0202074  0.0385978  0.0107035
13190000  0.953  0.908017  0.0201725  0.0385341  0.0106699
13200000  0.953075  0.90816  0.0201376  0.0384706  0.0106365
13210000  0.95315  0.908303  0.0201029  0.0384072  0.0106032
13220000  0.953225  0.908446  0.0200682  0.0383438  0.01057
13230000  0.9533  0.908589  0.0200335  0.0382806  0.0105369
13240000  0.953374  0.908731  0.0199989  0.0382175  0.0105039
13250000  0.953449  0.908874  0.0199644  0.0381546  0.010471
13260000  0.953523  0.909016  0.01993  0.0380917  0.0104383
13270000  0.953597  0.909157  0.0198956  0.038029  0.0104056
13280000  0.953671  0.909299  0.0198613  0.0379663  0.010373
13290000  0.953745  0.90944  0.0198271  0.0379038  0.0103406
13300000  0.953819  0.909581  0.0197929  0.0378414  0.0103082
13310000  0.953893  0.909722  0.0197588  0.0377791  0.010276
13320000  0.953966  0.909863  0.0197248  0.0377169  0.0102438
13330000  0.95404  0.910003  0.0196908  0.0376549  0.0102118
13340000  0.954113  0.910143  0.0196569  0.0375929  0.0101798
13350000  0.954186  0.910283  0.0196231  0.0375311  0.010148
13360000  0.954259  0.910423  0.0195893  0.0374693  0.0101163
13370000  0.954332  0.910562  0.0195556  0.0374077  0.0100846
13380000  0.954405  0.910702  0.019522  0.0373462  0.0100531
13390000  0.954477  0.910841  0.0194884  0.0372848  0.0100217
13400000  0.95455  0.91098  0.0194549  0.0372235  0.00999035
13410000  0.954622  0.911118  0.0194214  0.0371623  0.00995913
13420000  0.954695  0.911256  0.0193881  0.0371013  0.009928
13430000  0.954767  0.911394  0.0193548  0.0370403  0.00989698
13440000  0.954839  0.911532  0.0193215  0.0369794  0.00986605
13450000  0.954911  0.91167  0.0192883  0.0369187  0.00983522
13460000  0.954983  0.911807  0.0192552  0.0368581  0.0098045
13470000  0.955054  0.911945  0.0192222  0.0367976  0.00977387
13480000  0.955126  0.912082  0.0191892  0.0367371  0.00974334
13490000  0.955197  0.912218  0.0191562  0.0366768  0.00971291
13500000  0.955269  0.912355  0.0191234  0.0366167  0.00968258
13510000  0.95534  0.912491  0.0190906  0.0365566  0.00965234
13520000  0.955411  0.912627  0.0190579  0.0364966  0.0096222
13530000  0.955482  0.912763  0.0190252  0.0364367  0.00959216
13540000  0.955553  0.912899  0.0189926  0.036377  0.00956222
13550000  0.955623  0.913034  0.01896  0.0363173  0.00953237
13560000  0.955694  0.913169  0.0189276  0.0362578  0.00950262
13570000  0.955764  0.913304  0.0188951  0.0361983  0.00947296
13580000  0.955835  0.913439  0.0188628  0.036139  0.0094434
13590000  0.955905  0.913574  0.0188305  0.0360798  0.00941393
13600000  0.955975  0.913708  0.0187983  0.0360206  0.00938456
13610000  0.956045  0.913842  0.0187661  0.0359616  0.00935528
13620000  0.956115  0.913976  0.018734  0.0359027  0.0093261
13630000  0.956184  0.914109  0.018702  0.0358439  0.00929701
13640000  0.956254  0.914243  0.01867  0.0357852  0.00926801
13650000  0.956323  0.914376  0.0186381  0.0357266  0.00923911
13660000  0.956393  0.914509  0.0186062  0.0356681  0.0092103
13670000  0.956462  0.914642  0.0185744  0.0356097  0.00918158
13680000  0.956531  0.914774  0.0185427  0.0355515  0.00915295
13690000  0.9566  0.914907  0.018511  0.0354933  0.00912442
13700000  0.956669  0.915039  0.0184794  0.0354352  0.00909598
13710000  0.956738  0.915171  0.0184479  0.0353773  0.00906763
13720000  0.956807  0.915302  0.0184164  0.0353194  0.00903937
