# n      x1       x2       g1      g2      eps

941  0.0632223  0.0214311  2.31442  -3.4868  1.83515
942  0.0639973  0.021539  2.31851  -3.48866  1.83349
943  0.0647746  0.0216458  2.32255  -3.49001  1.83182
944  0.065554  0.0217515  2.32654  -3.49083  1.83016
945  0.0663354  0.021856  2.33047  -3.49112  1.8285
946  0.0671185  0.0219593  2.33434  -3.49089  1.82683
947  0.0679032  0.0220615  2.33815  -3.49012  1.82517
948  0.0686893  0.0221624  2.34188  -3.48883  1.82351
949  0.0694767  0.022262  2.34555  -3.487  1.82185
950  0.0702652  0.0223604  2.34914  -3.48464  1.82019
951  0.0710545  0.0224575  2.35265  -3.48175  1.81853
952  0.0718446  0.0225533  2.35608  -3.47833  1.81687
953  0.0726352  0.0226477  2.35942  -3.47437  1.81522
954  0.0734261  0.0227408  2.36268  -3.46988  1.81357
955  0.0742173  0.0228325  2.36584  -3.46486  1.81193
956  0.0750084  0.0229228  2.36891  -3.45931  1.81029
957  0.0757993  0.0230117  2.37188  -3.45323  1.80865
958  0.0765898  0.0230991  2.37474  -3.44663  1.80702
959  0.0773798  0.0231852  2.37751  -3.43951  1.8054
960  0.0781691  0.0232697  2.38016  -3.43187  1.80377
961  0.0789574  0.0233528  2.38271  -3.42371  1.80216
962  0.0797447  0.0234344  2.38514  -3.41505  1.80055
963  0.0805307  0.0235146  2.38746  -3.40587  1.79895
964  0.0813152  0.0235932  2.38966  -3.3962  1.79735
965  0.0820981  0.0236703  2.39174  -3.38603  1.79576
966  0.0828793  0.0237458  2.39371  -3.37537  1.79418
967  0.0836585  0.0238199  2.39554  -3.36423  1.79261
968  0.0844355  0.0238924  2.39725  -3.3526  1.79104
969  0.0852103  0.0239633  2.39884  -3.3405  1.78949
970  0.0859826  0.0240327  2.40029  -3.32794  1.78794
971  0.0867523  0.0241006  2.40161  -3.31492  1.7864
972  0.0875192  0.0241668  2.40281  -3.30144  1.78487
973  0.0882832  0.0242316  2.40387  -3.28753  1.78335
974  0.0890442  0.0242947  2.40479  -3.27317  1.78184
975  0.0898019  0.0243563  2.40558  -3.25839  1.78034
976  0.0905562  0.0244164  2.40623  -3.24319  1.77885
977  0.0913071  0.0244749  2.40675  -3.22757  1.77737
978  0.0920543  0.0245318  2.40713  -3.21156  1.7759
979  0.0927977  0.0245872  2.40737  -3.19515  1.77445
980  0.0935372  0.024641  2.40748  -3.17835  1.773
981  0.0942728  0.0246933  2.40744  -3.16118  1.77157
982  0.0950041  0.024744  2.40727  -3.14365  1.77014
983  0.0957312  0.0247932  2.40696  -3.12576  1.76873
984  0.0964539  0.0248409  2.40652  -3.10752  1.76733
985  0.0971722  0.0248871  2.40593  -3.08894  1.76594
986  0.0978858  0.0249318  2.40522  -3.07004  1.76457
987  0.0985948  0.024975  2.40436  -3.05082  1.76321
988  0.099299  0.0250167  2.40337  -3.03129  1.76185
989  0.0999983  0.025057  2.40225  -3.01146  1.76052
990  0.100693  0.0250957  2.40099  -2.99135  1.75919
991  0.101382  0.0251331  2.3996  -2.97095  1.75788
992  0.102066  0.025169  2.39808  -2.95029  1.75658
993  0.102745  0.0252035  2.39643  -2.92938  1.75529
994  0.103419  0.0252365  2.39465  -2.90821  1.75402
995  0.104087  0.0252682  2.39274  -2.88681  1.75276
996  0.10475  0.0252985  2.39071  -2.86518  1.75151
997  0.105408  0.0253275  2.38856  -2.84333  1.75028
998  0.10606  0.0253551  2.38629  -2.82127  1.74906
999  0.106707  0.0253814  2.38389  -2.79901  1.74785
1000  0.107348  0.0254064  2.38138  -2.77657  1.74666
1001  0.107983  0.0254301  2.37875  -2.75395  1.74548
1002  0.108613  0.0254526  2.37601  -2.73115  1.74431
1003  0.109237  0.0254737  2.37315  -2.7082  1.74316
1004  0.109856  0.0254937  2.37019  -2.68509  1.74202
1005  0.110468  0.0255124  2.36712  -2.66184  1.74089
1006  0.111075  0.02553  2.36394  -2.63846  1.73978
1007  0.111676  0.0255463  2.36066  -2.61495  1.73868
1008  0.112272  0.0255616  2.35728  -2.59133  1.73759
1009  0.112861  0.0255756  2.3538  -2.5676  1.73652
1010  0.113445  0.0255886  2.35022  -2.54377  1.73546
1011  0.114023  0.0256005  2.34655  -2.51985  1.73441
1012  0.114595  0.0256113  2.34279  -2.49585  1.73338
1013  0.115161  0.025621  2.33894  -2.47177  1.73235
1014  0.115722  0.0256297  2.335  -2.44762  1.73134
1015  0.116277  0.0256374  2.33097  -2.42341  1.73035
1016  0.116826  0.0256441  2.32687  -2.39915  1.72937
1017  0.117369  0.0256498  2.32268  -2.37484  1.7284
1018  0.117907  0.0256545  2.31842  -2.3505  1.72744
1019  0.118439  0.0256584  2.31408  -2.32612  1.72649
1020  0.118965  0.0256613  2.30967  -2.30172  1.72556
1021  0.119486  0.0256633  2.30519  -2.2773  1.72464
1022  0.120001  0.0256645  2.30064  -2.25286  1.72373
1023  0.12051  0.0256647  2.29603  -2.22842  1.72283
1024  0.121014  0.0256642  2.29135  -2.20398  1.72195
1025  0.121512  0.0256629  2.28661  -2.17954  1.72107
1026  0.122005  0.0256607  2.28181  -2.15511  1.72021
1027  0.122492  0.0256578  2.27695  -2.1307  1.71936
1028  0.122974  0.0256541  2.27204  -2.10631  1.71852
1029  0.12345  0.0256497  2.26708  -2.08194  1.7177
1030  0.123921  0.0256445  2.26207  -2.0576  1.71688
1031  0.124387  0.0256387  2.25701  -2.0333  1.71608
1032  0.124848  0.0256322  2.2519  -2.00904  1.71528
1033  0.125303  0.025625  2.24675  -1.98482  1.7145
1034  0.125753  0.0256172  2.24156  -1.96065  1.71373
1035  0.126199  0.0256087  2.23633  -1.93653  1.71297
1036  0.126639  0.0255997  2.23106  -1.91247  1.71222
1037  0.127074  0.02559  2.22575  -1.88846  1.71148
1038  0.127504  0.0255798  2.22041  -1.86452  1.71074
1039  0.127929  0.025569  2.21503  -1.84064  1.71002
1040  0.128349  0.0255577  2.20963  -1.81683  1.70931
1041  0.128765  0.0255458  2.20419  -1.79309  1.70861
1042  0.129176  0.0255335  2.19873  -1.76943  1.70792
1043  0.129582  0.0255206  2.19324  -1.74584  1.70724
1044  0.129983  0.0255073  2.18773  -1.72233  1.70657
1045  0.13038  0.0254935  2.1822  -1.69891  1.7059
1046  0.130772  0.0254792  2.17664  -1.67557  1.70525
1047  0.13116  0.0254646  2.17106  -1.65231  1.7046
1048  0.131544  0.0254495  2.16547  -1.62915  1.70397
1049  0.131923  0.025434  2.15986  -1.60608  1.70334
1050  0.132297  0.0254181  2.15423  -1.58309  1.70272
1051  0.132668  0.0254018  2.14859  -1.5602  1.70211
1052  0.133034  0.0253852  2.14294  -1.53741  1.7015
1053  0.133397  0.0253682  2.13727  -1.51472  1.70091
1054  0.133755  0.0253509  2.13159  -1.49212  1.70032
1055  0.134109  0.0253333  2.12591  -1.46962  1.69974
1056  0.134459  0.0253153  2.12021  -1.44722  1.69917
1057  0.134805  0.0252971  2.11451  -1.42493  1.69861
1058  0.135148  0.0252786  2.1088  -1.40273  1.69805
1059  0.135486  0.0252598  2.10309  -1.38064  1.6975
1060  0.135821  0.0252407  2.09737  -1.35866  1.69696
1061  0.136152  0.0252214  2.09165  -1.33678  1.69643
1062  0.13648  0.0252018  2.08593  -1.315  1.6959
1063  0.136804  0.025182  2.0802  -1.29333  1.69538
1064  0.137125  0.025162  2.07448  -1.27177  1.69486
1065  0.137442  0.0251418  2.06875  -1.25031  1.69436
1066  0.137755  0.0251214  2.06303  -1.22896  1.69385
1067  0.138066  0.0251008  2.0573  -1.20772  1.69336
1068  0.138373  0.02508  2.05158  -1.18659  1.69287
1069  0.138677  0.025059  2.04586  -1.16556  1.69239
1070  0.138977  0.0250379  2.04015  -1.14464  1.69191
1071  0.139275  0.0250166  2.03444  -1.12383  1.69144
1072  0.139569  0.0249952  2.02873  -1.10312  1.69098
1073  0.139861  0.0249736  2.02303  -1.08253  1.69052
1074  0.140149  0.0249519  2.01733  -1.06204  1.69006
1075  0.140435  0.0249301  2.01164  -1.04165  1.68961
1076  0.140717  0.0249082  2.00596  -1.02137  1.68917
1077  0.140997  0.0248862  2.00028  -1.0012  1.68873
1078  0.141274  0.024864  1.99461  -0.981135  1.6883
1079  0.141548  0.0248418  1.98895  -0.961173  1.68787
1080  0.14182  0.0248195  1.9833  -0.941316  1.68745
1081  0.142089  0.0247972  1.97765  -0.921563  1.68703
1082  0.142356  0.0247747  1.97202  -0.901914  1.68662
1083  0.14262  0.0247522  1.96639  -0.882367  1.68621
1084  0.142881  0.0247297  1.96077  -0.862923  1.6858
1085  0.14314  0.0247071  1.95516  -0.843579  1.6854
1086  0.143397  0.0246844  1.94956  -0.824337  1.68501
1087  0.143652  0.0246617  1.94397  -0.805194  1.68462
1088  0.143904  0.024639  1.9384  -0.786151  1.68423
1089  0.144154  0.0246163  1.93283  -0.767206  1.68385
1090  0.144401  0.0245935  1.92727  -0.748358  1.68347
1091  0.144647  0.0245707  1.92172  -0.729607  1.68309
1092  0.14489  0.024548  1.91618  -0.710952  1.68272
1093  0.145132  0.0245252  1.91065  -0.692391  1.68235
1094  0.145371  0.0245024  1.90514  -0.673925  1.68199
1095  0.145608  0.0244796  1.89963  -0.655551  1.68163
1096  0.145844  0.0244568  1.89414  -0.637269  1.68127
1097  0.146077  0.024434  1.88865  -0.619078  1.68091
1098  0.146309  0.0244113  1.88318  -0.600976  1.68056
1099  0.146539  0.0243885  1.87772  -0.582964  1.68021
1100  0.146767  0.0243658  1.87227  -0.565039  1.67987
1101  0.146994  0.0243432  1.86682  -0.547201  1.67953
1102  0.147219  0.0243205  1.86139  -0.529448  1.67919
1103  0.147442  0.0242979  1.85597  -0.51178  1.67885
1104  0.147663  0.0242754  1.85056  -0.494195  1.67852
1105  0.147883  0.0242529  1.84516  -0.476692  1.67819
1106  0.148101  0.0242304  1.83977  -0.45927  1.67786
1107  0.148318  0.024208  1.8344  -0.441928  1.67753
1108  0.148534  0.0241856  1.82903  -0.424664  1.67721
1109  0.148748  0.0241633  1.82367  -0.407478  1.67689
1110  0.148961  0.0241411  1.81832  -0.390368  1.67657
1111  0.149172  0.0241189  1.81298  -0.373333  1.67625
1112  0.149382  0.0240968  1.80765  -0.356372  1.67594
1113  0.149591  0.0240748  1.80233  -0.339484  1.67563
1114  0.149798  0.0240529  1.79701  -0.322667  1.67532
1115  0.150005  0.024031  1.79171  -0.30592  1.67501
1116  0.15021  0.0240092  1.78641  -0.289241  1.6747
1117  0.150414  0.0239875  1.78113  -0.272631  1.6744
1118  0.150617  0.0239659  1.77585  -0.256086  1.67409
1119  0.150819  0.0239443  1.77058  -0.239607  1.67379
1120  0.15102  0.0239229  1.76531  -0.223191  1.67349
1121  0.151219  0.0239015  1.76006  -0.206838  1.6732
1122  0.151418  0.0238802  1.75481  -0.190546  1.6729
1123  0.151616  0.0238591  1.74956  -0.174313  1.67261
1124  0.151813  0.023838  1.74433  -0.15814  1.67231
1125  0.15201  0.0238171  1.7391  -0.142023  1.67202
1126  0.152205  0.0237962  1.73387  -0.125962  1.67173
1127  0.1524  0.0237755  1.72865  -0.109956  1.67144
1128  0.152594  0.0237548  1.72344  -0.094003  1.67115
1129  0.152787  0.0237343  1.71823  -0.0781019  1.67087
1130  0.152979  0.0237139  1.71303  -0.0622514  1.67058
1131  0.153171  0.0236936  1.70783  -0.04645  1.67029
1132  0.153362  0.0236734  1.70263  -0.0306965  1.67001
1133  0.153553  0.0236533  1.69744  -0.0149895  1.66973
1134  0.153742  0.0236334  1.69225  0.000672339  1.66944
1135  0.153932  0.0236136  1.68706  0.0162904  1.66916
1136  0.154121  0.0235939  1.68187  0.0318661  1.66888
1137  0.154309  0.0235743  1.67669  0.0474007  1.6686
1138  0.154497  0.0235549  1.67151  0.0628957  1.66832
1139  0.154685  0.0235356  1.66633  0.0783524  1.66804
1140  0.154872  0.0235164  1.66115  0.0937722  1.66776
1141  0.155059  0.0234974  1.65597  0.109156  1.66748
1142  0.155245  0.0234785  1.65079  0.124507  1.66721
1143  0.155431  0.0234597  1.64561  0.139824  1.66693
1144  0.155617  0.0234411  1.64043  0.15511  1.66665
1145  0.155803  0.0234226  1.63525  0.170367  1.66637
1146  0.155988  0.0234043  1.63006  0.185594  1.6661
1147  0.156173  0.0233861  1.62487  0.200795  1.66582
1148  0.156358  0.0233681  1.61968  0.21597  1.66554
1149  0.156543  0.0233502  1.61449  0.231121  1.66526
1150  0.156728  0.0233325  1.60929  0.246249  1.66499
1151  0.156913  0.0233149  1.60409  0.261356  1.66471
1152  0.157098  0.0232975  1.59888  0.276443  1.66443
1153  0.157283  0.0232802  1.59367  0.291511  1.66415
1154  0.157467  0.0232631  1.58846  0.306562  1.66388
1155  0.157652  0.0232462  1.58323  0.321598  1.6636
1156  0.157837  0.0232294  1.578  0.33662  1.66332
1157  0.158022  0.0232128  1.57276  0.351629  1.66304
1158  0.158207  0.0231964  1.56752  0.366628  1.66276
1159  0.158393  0.0231802  1.56226  0.381616  1.66248
1160  0.158578  0.0231641  1.557  0.396597  1.6622
1161  0.158764  0.0231482  1.55172  0.411571  1.66192
1162  0.15895  0.0231325  1.54644  0.42654  1.66163
1163  0.159137  0.0231169  1.54114  0.441505  1.66135
1164  0.159323  0.0231016  1.53584  0.456469  1.66107
1165  0.15951  0.0230864  1.53052  0.471432  1.66078
1166  0.159698  0.0230714  1.52519  0.486396  1.6605
1167  0.159886  0.0230566  1.51984  0.501363  1.66021
1168  0.160074  0.0230421  1.51448  0.516334  1.65992
1169  0.160263  0.0230277  1.50911  0.531312  1.65963
1170  0.160452  0.0230135  1.50372  0.546296  1.65934
1171  0.160642  0.0229995  1.49832  0.56129  1.65905
1172  0.160833  0.0229857  1.4929  0.576295  1.65876
1173  0.161024  0.0229721  1.48746  0.591312  1.65846
1174  0.161216  0.0229588  1.482  0.606343  1.65817
1175  0.161408  0.0229456  1.47652  0.621389  1.65787
1176  0.161601  0.0229327  1.47103  0.636454  1.65757
1177  0.161795  0.02292  1.46551  0.651537  1.65727
1178  0.16199  0.0229076  1.45998  0.666641  1.65697
1179  0.162186  0.0228953  1.45442  0.681768  1.65667
1180  0.162382  0.0228833  1.44884  0.696919  1.65636
1181  0.162579  0.0228716  1.44323  0.712097  1.65605
1182  0.162778  0.02286  1.4376  0.727302  1.65574
1183  0.162977  0.0228487  1.43195  0.742537  1.65543
1184  0.163177  0.0228377  1.42627  0.757804  1.65512
1185  0.163378  0.0228269  1.42056  0.773104  1.6548
1186  0.163581  0.0228164  1.41483  0.78844  1.65449
1187  0.163784  0.0228062  1.40906  0.803813  1.65416
1188  0.163989  0.0227962  1.40327  0.819225  1.65384
1189  0.164195  0.0227865  1.39745  0.834678  1.65352
1190  0.164402  0.022777  1.39159  0.850175  1.65319
1191  0.16461  0.0227679  1.3857  0.865717  1.65286
1192  0.16482  0.022759  1.37978  0.881306  1.65253
1193  0.165031  0.0227504  1.37383  0.896944  1.65219
1194  0.165243  0.0227422  1.36783  0.912634  1.65185
1195  0.165457  0.0227342  1.36181  0.928378  1.65151
1196  0.165673  0.0227265  1.35574  0.944177  1.65117
1197  0.16589  0.0227192  1.34964  0.960035  1.65082
1198  0.166108  0.0227121  1.34349  0.975953  1.65047
1199  0.166328  0.0227054  1.3373  0.991933  1.65011
1200  0.16655  0.022699  1.33108  1.00798  1.64976
1201  0.166774  0.022693  1.3248  1.02409  1.64939
1202  0.166999  0.0226873  1.31849  1.04027  1.64903
1203  0.167226  0.022682  1.31212  1.05653  1.64866
1204  0.167455  0.022677  1.30571  1.07286  1.64829
1205  0.167686  0.0226724  1.29925  1.08927  1.64791
1206  0.16792  0.0226682  1.29274  1.10575  1.64754
1207  0.168155  0.0226644  1.28618  1.12232  1.64715
1208  0.168392  0.0226609  1.27956  1.13898  1.64676
1209  0.168631  0.0226579  1.27289  1.15572  1.64637
1210  0.168873  0.0226552  1.26616  1.17256  1.64598
1211  0.169117  0.022653  1.25938  1.18949  1.64557
1212  0.169363  0.0226512  1.25253  1.20651  1.64517
1213  0.169611  0.0226498  1.24562  1.22364  1.64476
1214  0.169862  0.0226489  1.23865  1.24087  1.64434
1215  0.170116  0.0226484  1.23162  1.2582  1.64392
1216  0.170372  0.0226484  1.22452  1.27565  1.6435
1217  0.170631  0.0226489  1.21735  1.29321  1.64307
1218  0.170893  0.0226499  1.21011  1.31088  1.64263
1219  0.171157  0.0226513  1.20279  1.32868  1.64219
1220  0.171424  0.0226533  1.1954  1.3466  1.64174
1221  0.171695  0.0226558  1.18794  1.36465  1.64129
1222  0.171968  0.0226588  1.18039  1.38283  1.64083
1223  0.172244  0.0226624  1.17276  1.40115  1.64037
1224  0.172524  0.0226665  1.16505  1.4196  1.6399
1225  0.172807  0.0226712  1.15726  1.4382  1.63942
1226  0.173093  0.0226765  1.14937  1.45695  1.63894
1227  0.173383  0.0226823  1.14139  1.47585  1.63845
1228  0.173676  0.0226888  1.13332  1.49491  1.63795
1229  0.173973  0.0226959  1.12515  1.51413  1.63744
1230  0.174274  0.0227037  1.11688  1.53352  1.63693
1231  0.174578  0.0227121  1.10851  1.55308  1.63641
1232  0.174887  0.0227212  1.10003  1.57282  1.63589
1233  0.175199  0.022731  1.09144  1.59274  1.63535
1234  0.175516  0.0227415  1.08274  1.61285  1.63481
1235  0.175837  0.0227527  1.07392  1.63316  1.63426
1236  0.176162  0.0227647  1.06498  1.65367  1.6337
1237  0.176492  0.0227774  1.05592  1.67438  1.63313
1238  0.176826  0.022791  1.04673  1.69531  1.63255
1239  0.177165  0.0228053  1.0374  1.71646  1.63197
1240  0.17751  0.0228205  1.02795  1.73783  1.63137
1241  0.177859  0.0228365  1.01835  1.75944  1.63076
1242  0.178213  0.0228534  1.0086  1.7813  1.63015
1243  0.178573  0.0228712  0.998708  1.8034  1.62952
1244  0.178938  0.0228899  0.988659  1.82576  1.62889
1245  0.179308  0.0229096  0.978449  1.84839  1.62824
1246  0.179685  0.0229302  0.968073  1.87129  1.62758
1247  0.180067  0.0229519  0.957526  1.89448  1.62691
1248  0.180456  0.0229746  0.946802  1.91796  1.62623
1249  0.180851  0.0229983  0.935893  1.94175  1.62554
1250  0.181252  0.0230232  0.924794  1.96585  1.62483
1251  0.18166  0.0230491  0.913498  1.99028  1.62411
1252  0.182075  0.0230763  0.901998  2.01504  1.62338
1253  0.182498  0.0231046  0.890285  2.04016  1.62263
1254  0.182927  0.0231341  0.878353  2.06563  1.62188
1255  0.183364  0.0231649  0.866193  2.09148  1.6211
1256  0.183809  0.0231971  0.853796  2.11772  1.62031
1257  0.184262  0.0232305  0.841154  2.14437  1.61951
1258  0.184723  0.0232654  0.828255  2.17143  1.61869
1259  0.185193  0.0233017  0.815091  2.19893  1.61785
1260  0.185671  0.0233394  0.80165  2.22687  1.617
1261  0.186159  0.0233788  0.787922  2.25529  1.61613
1262  0.186656  0.0234196  0.773894  2.28419  1.61524
1263  0.187163  0.0234622  0.759554  2.3136  1.61433
1264  0.187681  0.0235064  0.744888  2.34354  1.6134
1265  0.188209  0.0235523  0.729883  2.37403  1.61246
1266  0.188747  0.0236001  0.714523  2.40509  1.61149
1267  0.189297  0.0236497  0.698793  2.43674  1.6105
1268  0.189859  0.0237013  0.682676  2.46902  1.60949
1269  0.190433  0.0237549  0.666155  2.50194  1.60845
1270  0.191019  0.0238106  0.649209  2.53555  1.6074
1271  0.191619  0.0238684  0.63182  2.56986  1.60631
1272  0.192232  0.0239285  0.613965  2.60491  1.6052
1273  0.192859  0.0239909  0.595622  2.64074  1.60407
1274  0.193501  0.0240558  0.576766  2.67738  1.60291
1275  0.194159  0.0241232  0.557371  2.71488  1.60172
1276  0.194832  0.0241932  0.53741  2.75326  1.60049
1277  0.195522  0.024266  0.516851  2.79259  1.59924
1278  0.19623  0.0243416  0.495664  2.8329  1.59796
1279  0.196955  0.0244202  0.473812  2.87425  1.59664
1280  0.1977  0.0245019  0.45126  2.91669  1.59528
1281  0.198465  0.0245868  0.427966  2.96029  1.59389
1282  0.19925  0.0246752  0.403888  3.0051  1.59246
1283  0.200058  0.0247671  0.378978  3.05119  1.59099
1284  0.200888  0.0248627  0.353186  3.09864  1.58947
1285  0.201742  0.0249623  0.326456  3.14753  1.58791
1286  0.202622  0.025066  0.298729  3.19794  1.58631
1287  0.203528  0.025174  0.269939  3.24997  1.58465
1288  0.204463  0.0252865  0.240016  3.30372  1.58295
1289  0.205427  0.0254039  0.20888  3.3593  1.58118
1290  0.206423  0.0255263  0.176447  3.41683  1.57936
1291  0.207452  0.0256541  0.142623  3.47644  1.57748
1292  0.208516  0.0257875  0.107305  3.53829  1.57554
1293  0.209618  0.0259269  0.0703784  3.60252  1.57352
1294  0.210759  0.0260727  0.0317171  3.66931  1.57144
1295  0.211943  0.0262253  -0.00881893  3.73887  1.56927
1296  0.213171  0.0263851  -0.0513856  3.81139  1.56703
1297  0.214449  0.0265526  -0.0961571  3.88712  1.56469
1298  0.215778  0.0267284  -0.143328  3.96632  1.56226
1299  0.217162  0.026913  -0.193119  4.0493  1.55973
1300  0.218607  0.0271071  -0.245777  4.13637  1.5571
1301  0.220116  0.0273114  -0.301582  4.22792  1.55434
1302  0.221695  0.0275268  -0.360854  4.32436  1.55146
1303  0.223349  0.0277541  -0.423958  4.42618  1.54845
1304  0.225087  0.0279944  -0.491313  4.53392  1.54529
1305  0.226914  0.028249  -0.563404  4.6482  1.54196
1306  0.22884  0.028519  -0.640791  4.76975  1.53846
1307  0.230874  0.028806  -0.724133  4.8994  1.53477
1308  0.233029  0.0291119  -0.814201  5.03811  1.53087
1309  0.235316  0.0294385  -0.911911  5.18703  1.52673
1310  0.237752  0.0297882  -1.01835  5.34751  1.52233
1311  0.240353  0.0301639  -1.13485  5.52114  1.51765
1312  0.243142  0.0305687  -1.26299  5.70985  1.51263
1313  0.246143  0.0310066  -1.40474  5.91599  1.50725
1314  0.249388  0.0314822  -1.56255  6.1424  1.50145
1315  0.252912  0.0320012  -1.73949  6.39266  1.49516
1316  0.256762  0.0325707  -1.93948  6.67125  1.48832
1317  0.260996  0.0331994  -2.16762  6.98387  1.48083
1318  0.265685  0.0338986  -2.43066  7.33798  1.47257
1319  0.270924  0.0346826  -2.73772  7.74344  1.46339
1320  0.276837  0.0355705  -3.10148  8.21367  1.45309
1321  0.283593  0.0365883  -3.54005  8.76739  1.4414
1322  0.291428  0.0377719  -4.08025  9.43163  1.42796
1323  0.30068  0.0391736  -4.76364  10.247  1.41224
1324  0.311867  0.0408722  -5.65816  11.2777  1.39345
1325  0.325811  0.0429943  -6.8829  12.6318  1.37039
1326  0.343935  0.0457573  -8.66674  14.5067  1.341
1327  0.36894  0.0495754  -11.5094  17.3082  1.30154
1328  0.406768  0.0553587  -16.7281  22.0203  1.24427
1329  0.473719  0.0656033  -29.0394  31.7612  1.15007
1330  0.635854  0.0904263  -79.1057  62.7768  0.959927
1331  1.52864  0.227141  -1290.99  421.922  0.876775
1332  163.012  24.9557  -1.73106e+09  5.30959e+06  26821.8
1333  2.6232e+14  4.017e+13  -0  -0  7.04255e+28
