# n      x1       x2       g1      g2

11170000  0.934769  0.873522  0.0288877  0.0541315
11180000  0.934876  0.873723  0.0288348  0.0540385
11190000  0.934984  0.873925  0.028782  0.0539458
11200000  0.935091  0.874125  0.0287293  0.0538532
11210000  0.935198  0.874326  0.0286767  0.0537608
11220000  0.935304  0.874526  0.0286243  0.0536685
11230000  0.935411  0.874726  0.028572  0.0535765
11240000  0.935517  0.874925  0.0285197  0.0534846
11250000  0.935623  0.875124  0.0284676  0.0533929
11260000  0.935729  0.875323  0.0284156  0.0533014
11270000  0.935835  0.875521  0.0283637  0.05321
11280000  0.935941  0.875719  0.028312  0.0531189
11290000  0.936046  0.875917  0.0282603  0.0530279
11300000  0.936151  0.876114  0.0282088  0.0529371
11310000  0.936256  0.876312  0.0281573  0.0528465
11320000  0.936361  0.876508  0.028106  0.052756
11330000  0.936466  0.876705  0.0280548  0.0526657
11340000  0.93657  0.876901  0.0280037  0.0525756
11350000  0.936674  0.877096  0.0279527  0.0524857
11360000  0.936778  0.877292  0.0279018  0.052396
11370000  0.936882  0.877487  0.027851  0.0523064
11380000  0.936986  0.877681  0.0278004  0.052217
11390000  0.937089  0.877876  0.0277498  0.0521278
11400000  0.937193  0.87807  0.0276994  0.0520387
11410000  0.937296  0.878263  0.027649  0.0519498
11420000  0.937399  0.878457  0.0275988  0.0518611
11430000  0.937501  0.87865  0.0275487  0.0517726
11440000  0.937604  0.878843  0.0274987  0.0516842
11450000  0.937706  0.879035  0.0274488  0.051596
11460000  0.937808  0.879227  0.027399  0.051508
11470000  0.93791  0.879419  0.0273493  0.0514201
11480000  0.938012  0.87961  0.0272997  0.0513324
11490000  0.938114  0.879801  0.0272502  0.0512449
11500000  0.938215  0.879992  0.0272008  0.0511576
11510000  0.938316  0.880182  0.0271515  0.0510704
11520000  0.938417  0.880372  0.0271024  0.0509834
11530000  0.938518  0.880562  0.0270533  0.0508965
11540000  0.938619  0.880752  0.0270044  0.0508098
11550000  0.93872  0.880941  0.0269555  0.0507233
11560000  0.93882  0.88113  0.0269068  0.050637
11570000  0.93892  0.881318  0.0268581  0.0505508
11580000  0.93902  0.881506  0.0268096  0.0504648
11590000  0.93912  0.881694  0.0267611  0.050379
11600000  0.939219  0.881881  0.0267128  0.0502933
11610000  0.939319  0.882069  0.0266646  0.0502078
11620000  0.939418  0.882256  0.0266165  0.0501224
11630000  0.939517  0.882442  0.0265684  0.0500372
11640000  0.939616  0.882628  0.0265205  0.0499522
11650000  0.939715  0.882814  0.0264727  0.0498673
11660000  0.939813  0.883  0.026425  0.0497826
11670000  0.939912  0.883185  0.0263773  0.0496981
11680000  0.94001  0.88337  0.0263298  0.0496137
11690000  0.940108  0.883555  0.0262824  0.0495295
11700000  0.940206  0.883739  0.0262351  0.0494454
11710000  0.940303  0.883923  0.0261879  0.0493616
11720000  0.940401  0.884107  0.0261407  0.0492778
11730000  0.940498  0.88429  0.0260937  0.0491942
11740000  0.940595  0.884474  0.0260468  0.0491108
11750000  0.940692  0.884656  0.026  0.0490276
11760000  0.940789  0.884839  0.0259533  0.0489445
11770000  0.940885  0.885021  0.0259066  0.0488616
11780000  0.940982  0.885203  0.0258601  0.0487788
11790000  0.941078  0.885384  0.0258137  0.0486962
11800000  0.941174  0.885566  0.0257674  0.0486137
11810000  0.94127  0.885747  0.0257211  0.0485314
11820000  0.941366  0.885927  0.025675  0.0484493
11830000  0.941461  0.886108  0.0256289  0.0483673
11840000  0.941557  0.886288  0.025583  0.0482854
11850000  0.941652  0.886467  0.0255372  0.0482038
11860000  0.941747  0.886647  0.0254914  0.0481222
11870000  0.941842  0.886826  0.0254458  0.0480409
11880000  0.941937  0.887005  0.0254002  0.0479596
11890000  0.942031  0.887183  0.0253547  0.0478786
11900000  0.942125  0.887361  0.0253094  0.0477977
11910000  0.94222  0.887539  0.0252641  0.0477169
11920000  0.942314  0.887717  0.0252189  0.0476363
11930000  0.942408  0.887894  0.0251738  0.0475559
11940000  0.942501  0.888071  0.0251288  0.0474756
11950000  0.942595  0.888248  0.0250839  0.0473955
11960000  0.942688  0.888424  0.0250391  0.0473155
11970000  0.942781  0.888601  0.0249944  0.0472356
11980000  0.942874  0.888776  0.0249498  0.0471559
11990000  0.942967  0.888952  0.0249053  0.0470764
12000000  0.94306  0.889127  0.0248609  0.046997
12010000  0.943152  0.889302  0.0248165  0.0469178
12020000  0.943245  0.889477  0.0247723  0.0468387
12030000  0.943337  0.889651  0.0247281  0.0467598
12040000  0.943429  0.889825  0.0246841  0.046681
12050000  0.943521  0.889999  0.0246401  0.0466023
12060000  0.943613  0.890172  0.0245962  0.0465239
12070000  0.943704  0.890345  0.0245524  0.0464455
12080000  0.943796  0.890518  0.0245087  0.0463673
12090000  0.943887  0.890691  0.0244651  0.0462893
12100000  0.943978  0.890863  0.0244216  0.0462114
12110000  0.944069  0.891035  0.0243782  0.0461336
12120000  0.94416  0.891207  0.0243349  0.046056
12130000  0.94425  0.891378  0.0242916  0.0459786
12140000  0.94434  0.891549  0.0242485  0.0459013
12150000  0.944431  0.89172  0.0242054  0.0458241
12160000  0.944521  0.891891  0.0241624  0.0457471
12170000  0.944611  0.892061  0.0241195  0.0456702
12180000  0.944701  0.892231  0.0240767  0.0455935
12190000  0.94479  0.892401  0.024034  0.0455169
12200000  0.94488  0.89257  0.0239914  0.0454404
12210000  0.944969  0.892739  0.0239488  0.0453641
12220000  0.945058  0.892908  0.0239064  0.045288
12230000  0.945147  0.893077  0.023864  0.045212
12240000  0.945236  0.893245  0.0238217  0.0451361
12250000  0.945325  0.893413  0.0237796  0.0450603
12260000  0.945413  0.893581  0.0237375  0.0449848
12270000  0.945501  0.893748  0.0236954  0.0449093
12280000  0.94559  0.893915  0.0236535  0.044834
12290000  0.945678  0.894082  0.0236117  0.0447588
12300000  0.945765  0.894249  0.0235699  0.0446838
12310000  0.945853  0.894415  0.0235282  0.0446089
12320000  0.945941  0.894581  0.0234867  0.0445342
12330000  0.946028  0.894747  0.0234452  0.0444596
12340000  0.946115  0.894913  0.0234037  0.0443851
12350000  0.946203  0.895078  0.0233624  0.0443108
12360000  0.94629  0.895243  0.0233212  0.0442366
12370000  0.946376  0.895407  0.02328  0.0441626
12380000  0.946463  0.895572  0.0232389  0.0440887
12390000  0.946549  0.895736  0.0231979  0.0440149
12400000  0.946636  0.8959  0.023157  0.0439412
12410000  0.946722  0.896063  0.0231162  0.0438678
12420000  0.946808  0.896226  0.0230754  0.0437944
12430000  0.946894  0.896389  0.0230348  0.0437212
12440000  0.94698  0.896552  0.0229942  0.0436481
12450000  0.947065  0.896715  0.0229537  0.0435751
12460000  0.947151  0.896877  0.0229133  0.0435023
12470000  0.947236  0.897039  0.022873  0.0434296
12480000  0.947321  0.8972  0.0228327  0.0433571
12490000  0.947406  0.897362  0.0227925  0.0432847
12500000  0.947491  0.897523  0.0227525  0.0432124
12510000  0.947576  0.897684  0.0227125  0.0431403
12520000  0.94766  0.897844  0.0226725  0.0430683
12530000  0.947745  0.898005  0.0226327  0.0429964
12540000  0.947829  0.898165  0.0225929  0.0429246
12550000  0.947913  0.898325  0.0225532  0.042853
12560000  0.947997  0.898484  0.0225136  0.0427816
12570000  0.948081  0.898643  0.0224741  0.0427102
12580000  0.948164  0.898802  0.0224347  0.042639
12590000  0.948248  0.898961  0.0223953  0.0425679
12600000  0.948331  0.899119  0.022356  0.042497
12610000  0.948414  0.899278  0.0223168  0.0424262
12620000  0.948497  0.899435  0.0222777  0.0423555
12630000  0.94858  0.899593  0.0222387  0.0422849
12640000  0.948663  0.899751  0.0221997  0.0422145
12650000  0.948746  0.899908  0.0221608  0.0421442
12660000  0.948828  0.900065  0.022122  0.0420741
12670000  0.948911  0.900221  0.0220833  0.042004
12680000  0.948993  0.900377  0.0220446  0.0419341
12690000  0.949075  0.900534  0.0220061  0.0418644
12700000  0.949157  0.900689  0.0219676  0.0417947
12710000  0.949238  0.900845  0.0219291  0.0417252
12720000  0.94932  0.901  0.0218908  0.0416558
12730000  0.949402  0.901155  0.0218525  0.0415865
12740000  0.949483  0.90131  0.0218143  0.0415174
12750000  0.949564  0.901465  0.0217762  0.0414484
12760000  0.949645  0.901619  0.0217382  0.0413795
12770000  0.949726  0.901773  0.0217002  0.0413108
12780000  0.949807  0.901927  0.0216624  0.0412421
12790000  0.949887  0.90208  0.0216246  0.0411736
12800000  0.949968  0.902233  0.0215868  0.0411053
12810000  0.950048  0.902386  0.0215492  0.041037
12820000  0.950128  0.902539  0.0215116  0.0409689
12830000  0.950209  0.902692  0.0214741  0.0409009
12840000  0.950288  0.902844  0.0214367  0.040833
12850000  0.950368  0.902996  0.0213993  0.0407653
12860000  0.950448  0.903148  0.021362  0.0406977
12870000  0.950527  0.903299  0.0213248  0.0406302
12880000  0.950607  0.90345  0.0212877  0.0405628
12890000  0.950686  0.903601  0.0212506  0.0404955
12900000  0.950765  0.903752  0.0212136  0.0404284
12910000  0.950844  0.903903  0.0211767  0.0403614
12920000  0.950923  0.904053  0.0211399  0.0402945
12930000  0.951002  0.904203  0.0211031  0.0402278
12940000  0.95108  0.904353  0.0210665  0.0401611
12950000  0.951159  0.904502  0.0210298  0.0400946
12960000  0.951237  0.904651  0.0209933  0.0400282
12970000  0.951315  0.9048  0.0209568  0.0399619
12980000  0.951393  0.904949  0.0209204  0.0398958
12990000  0.951471  0.905098  0.0208841  0.0398298
13000000  0.951549  0.905246  0.0208478  0.0397638
13010000  0.951626  0.905394  0.0208117  0.0396981
13020000  0.951704  0.905542  0.0207755  0.0396324
13030000  0.951781  0.905689  0.0207395  0.0395668
13040000  0.951858  0.905836  0.0207035  0.0395014
13050000  0.951935  0.905983  0.0206676  0.0394361
13060000  0.952012  0.90613  0.0206318  0.0393709
13070000  0.952089  0.906277  0.0205961  0.0393058
13080000  0.952166  0.906423  0.0205604  0.0392409
13090000  0.952242  0.906569  0.0205248  0.039176
13100000  0.952318  0.906715  0.0204892  0.0391113
13110000  0.952395  0.906861  0.0204538  0.0390467
13120000  0.952471  0.907006  0.0204184  0.0389822
13130000  0.952547  0.907151  0.020383  0.0389179
13140000  0.952623  0.907296  0.0203478  0.0388536
13150000  0.952698  0.90744  0.0203126  0.0387895
13160000  0.952774  0.907585  0.0202774  0.0387255
13170000  0.95285  0.907729  0.0202424  0.0386616
13180000  0.952925  0.907873  0.0202074  0.0385978
13190000  0.953  0.908017  0.0201725  0.0385341
13200000  0.953075  0.90816  0.0201376  0.0384706
13210000  0.95315  0.908303  0.0201029  0.0384072
13220000  0.953225  0.908446  0.0200682  0.0383438
13230000  0.9533  0.908589  0.0200335  0.0382806
13240000  0.953374  0.908731  0.0199989  0.0382175
13250000  0.953449  0.908874  0.0199644  0.0381546
13260000  0.953523  0.909016  0.01993  0.0380917
13270000  0.953597  0.909157  0.0198956  0.038029
13280000  0.953671  0.909299  0.0198613  0.0379663
13290000  0.953745  0.90944  0.0198271  0.0379038
13300000  0.953819  0.909581  0.0197929  0.0378414
13310000  0.953893  0.909722  0.0197588  0.0377791
13320000  0.953966  0.909863  0.0197248  0.0377169
13330000  0.95404  0.910003  0.0196908  0.0376549
13340000  0.954113  0.910143  0.0196569  0.0375929
13350000  0.954186  0.910283  0.0196231  0.0375311
13360000  0.954259  0.910423  0.0195893  0.0374693
13370000  0.954332  0.910562  0.0195556  0.0374077
13380000  0.954405  0.910702  0.019522  0.0373462
13390000  0.954477  0.910841  0.0194884  0.0372848
13400000  0.95455  0.91098  0.0194549  0.0372235
13410000  0.954622  0.911118  0.0194214  0.0371623
13420000  0.954695  0.911256  0.0193881  0.0371013
13430000  0.954767  0.911394  0.0193548  0.0370403
13440000  0.954839  0.911532  0.0193215  0.0369794
13450000  0.954911  0.91167  0.0192883  0.0369187
13460000  0.954983  0.911807  0.0192552  0.0368581
13470000  0.955054  0.911945  0.0192222  0.0367976
13480000  0.955126  0.912082  0.0191892  0.0367371
13490000  0.955197  0.912218  0.0191562  0.0366768
13500000  0.955269  0.912355  0.0191234  0.0366167
13510000  0.95534  0.912491  0.0190906  0.0365566
13520000  0.955411  0.912627  0.0190579  0.0364966
13530000  0.955482  0.912763  0.0190252  0.0364367
13540000  0.955553  0.912899  0.0189926  0.036377
13550000  0.955623  0.913034  0.01896  0.0363173
13560000  0.955694  0.913169  0.0189276  0.0362578
13570000  0.955764  0.913304  0.0188951  0.0361983
13580000  0.955835  0.913439  0.0188628  0.036139
13590000  0.955905  0.913574  0.0188305  0.0360798
13600000  0.955975  0.913708  0.0187983  0.0360206
13610000  0.956045  0.913842  0.0187661  0.0359616
13620000  0.956115  0.913976  0.018734  0.0359027
13630000  0.956184  0.914109  0.018702  0.0358439
13640000  0.956254  0.914243  0.01867  0.0357852
13650000  0.956323  0.914376  0.0186381  0.0357266
13660000  0.956393  0.914509  0.0186062  0.0356681
13670000  0.956462  0.914642  0.0185744  0.0356097
13680000  0.956531  0.914774  0.0185427  0.0355515
13690000  0.9566  0.914907  0.018511  0.0354933
13700000  0.956669  0.915039  0.0184794  0.0354352
13710000  0.956738  0.915171  0.0184479  0.0353773
13720000  0.956807  0.915302  0.0184164  0.0353194
13730000  0.956875  0.915434  0.0183849  0.0352616
13740000  0.956944  0.915565  0.0183536  0.035204
13750000  0.957012  0.915696  0.0183223  0.0351464
13760000  0.95708  0.915827  0.018291  0.035089
13770000  0.957148  0.915958  0.0182598  0.0350316
13780000  0.957216  0.916088  0.0182287  0.0349744
13790000  0.957284  0.916218  0.0181976  0.0349172
13800000  0.957352  0.916348  0.0181666  0.0348602
13810000  0.957419  0.916478  0.0181357  0.0348033
13820000  0.957487  0.916607  0.0181048  0.0347464
13830000  0.957554  0.916737  0.018074  0.0346897
13840000  0.957622  0.916866  0.0180432  0.034633
13850000  0.957689  0.916995  0.0180125  0.0345765
13860000  0.957756  0.917123  0.0179818  0.0345201
13870000  0.957823  0.917252  0.0179512  0.0344637
13880000  0.957889  0.91738  0.0179207  0.0344075
13890000  0.957956  0.917508  0.0178902  0.0343514
13900000  0.958023  0.917636  0.0178598  0.0342953
13910000  0.958089  0.917764  0.0178294  0.0342394
13920000  0.958156  0.917891  0.0177991  0.0341836
13930000  0.958222  0.918018  0.0177689  0.0341278
13940000  0.958288  0.918146  0.0177387  0.0340722
13950000  0.958354  0.918272  0.0177086  0.0340167
13960000  0.95842  0.918399  0.0176785  0.0339612
13970000  0.958486  0.918525  0.0176485  0.0339059
13980000  0.958551  0.918652  0.0176185  0.0338506
13990000  0.958617  0.918778  0.0175886  0.0337955
14000000  0.958682  0.918903  0.0175588  0.0337405
14010000  0.958748  0.919029  0.017529  0.0336855
14020000  0.958813  0.919154  0.0174993  0.0336307
14030000  0.958878  0.91928  0.0174696  0.0335759
14040000  0.958943  0.919405  0.01744  0.0335212
14050000  0.959008  0.919529  0.0174104  0.0334667
14060000  0.959073  0.919654  0.0173809  0.0334122
14070000  0.959138  0.919778  0.0173515  0.0333579
14080000  0.959202  0.919902  0.0173221  0.0333036
14090000  0.959267  0.920026  0.0172928  0.0332494
14100000  0.959331  0.92015  0.0172635  0.0331953
14110000  0.959395  0.920274  0.0172343  0.0331413
14120000  0.959459  0.920397  0.0172051  0.0330875
14130000  0.959524  0.92052  0.017176  0.0330337
14140000  0.959587  0.920643  0.0171469  0.03298
14150000  0.959651  0.920766  0.0171179  0.0329264
14160000  0.959715  0.920888  0.017089  0.0328729
14170000  0.959779  0.921011  0.0170601  0.0328194
14180000  0.959842  0.921133  0.0170313  0.0327661
14190000  0.959905  0.921255  0.0170025  0.0327129
14200000  0.959969  0.921377  0.0169737  0.0326598
14210000  0.960032  0.921498  0.0169451  0.0326067
14220000  0.960095  0.92162  0.0169164  0.0325538
14230000  0.960158  0.921741  0.0168879  0.0325009
14240000  0.960221  0.921862  0.0168594  0.0324482
14250000  0.960284  0.921983  0.0168309  0.0323955
14260000  0.960346  0.922103  0.0168025  0.0323429
14270000  0.960409  0.922224  0.0167742  0.0322905
14280000  0.960471  0.922344  0.0167459  0.0322381
14290000  0.960534  0.922464  0.0167176  0.0321858
14300000  0.960596  0.922584  0.0166894  0.0321336
14310000  0.960658  0.922703  0.0166613  0.0320815
14320000  0.96072  0.922823  0.0166332  0.0320295
14330000  0.960782  0.922942  0.0166052  0.0319775
14340000  0.960844  0.923061  0.0165772  0.0319257
14350000  0.960905  0.92318  0.0165493  0.0318739
14360000  0.960967  0.923298  0.0165214  0.0318223
14370000  0.961028  0.923417  0.0164936  0.0317707
14380000  0.96109  0.923535  0.0164658  0.0317193
14390000  0.961151  0.923653  0.0164381  0.0316679
14400000  0.961212  0.923771  0.0164104  0.0316166
14410000  0.961273  0.923889  0.0163828  0.0315654
14420000  0.961334  0.924006  0.0163552  0.0315143
14430000  0.961395  0.924123  0.0163277  0.0314632
14440000  0.961456  0.924241  0.0163003  0.0314123
14450000  0.961517  0.924358  0.0162729  0.0313615
14460000  0.961577  0.924474  0.0162455  0.0313107
14470000  0.961638  0.924591  0.0162182  0.03126
14480000  0.961698  0.924707  0.016191  0.0312095
14490000  0.961758  0.924823  0.0161638  0.031159
14500000  0.961819  0.924939  0.0161366  0.0311086
14510000  0.961879  0.925055  0.0161095  0.0310583
14520000  0.961939  0.925171  0.0160825  0.031008
14530000  0.961998  0.925286  0.0160555  0.0309579
14540000  0.962058  0.925401  0.0160285  0.0309079
14550000  0.962118  0.925516  0.0160016  0.0308579
14560000  0.962177  0.925631  0.0159748  0.030808
14570000  0.962237  0.925746  0.015948  0.0307582
14580000  0.962296  0.92586  0.0159212  0.0307085
14590000  0.962355  0.925975  0.0158945  0.0306589
14600000  0.962415  0.926089  0.0158679  0.0306094
14610000  0.962474  0.926203  0.0158413  0.03056
14620000  0.962533  0.926317  0.0158147  0.0305106
14630000  0.962592  0.92643  0.0157883  0.0304613
14640000  0.96265  0.926544  0.0157618  0.0304122
14650000  0.962709  0.926657  0.0157354  0.0303631
14660000  0.962768  0.92677  0.0157091  0.0303141
14670000  0.962826  0.926883  0.0156828  0.0302651
14680000  0.962884  0.926995  0.0156565  0.0302163
14690000  0.962943  0.927108  0.0156303  0.0301675
14700000  0.963001  0.92722  0.0156041  0.0301189
14710000  0.963059  0.927332  0.015578  0.0300703
14720000  0.963117  0.927444  0.015552  0.0300218
14730000  0.963175  0.927556  0.015526  0.0299734
14740000  0.963233  0.927667  0.0155  0.029925
14750000  0.96329  0.927779  0.0154741  0.0298768
14760000  0.963348  0.92789  0.0154482  0.0298286
14770000  0.963405  0.928001  0.0154224  0.0297806
14780000  0.963463  0.928112  0.0153966  0.0297326
14790000  0.96352  0.928223  0.0153709  0.0296846
14800000  0.963577  0.928333  0.0153453  0.0296368
14810000  0.963634  0.928443  0.0153196  0.0295891
14820000  0.963691  0.928553  0.0152941  0.0295414
14830000  0.963748  0.928663  0.0152685  0.0294938
14840000  0.963805  0.928773  0.015243  0.0294463
14850000  0.963862  0.928883  0.0152176  0.0293989
14860000  0.963919  0.928992  0.0151922  0.0293516
14870000  0.963975  0.929102  0.0151669  0.0293043
14880000  0.964032  0.929211  0.0151416  0.0292572
14890000  0.964088  0.929319  0.0151163  0.0292101
14900000  0.964144  0.929428  0.0150911  0.0291631
14910000  0.9642  0.929537  0.015066  0.0291161
14920000  0.964256  0.929645  0.0150409  0.0290693
14930000  0.964312  0.929753  0.0150158  0.0290225
14940000  0.964368  0.929861  0.0149908  0.0289759
14950000  0.964424  0.929969  0.0149658  0.0289293
14960000  0.96448  0.930077  0.0149409  0.0288827
14970000  0.964535  0.930184  0.014916  0.0288363
14980000  0.964591  0.930292  0.0148912  0.02879
14990000  0.964646  0.930399  0.0148664  0.0287437
15000000  0.964702  0.930506  0.0148416  0.0286975
15010000  0.964757  0.930613  0.014817  0.0286514
15020000  0.964812  0.930719  0.0147923  0.0286053
15030000  0.964867  0.930826  0.0147677  0.0285594
15040000  0.964922  0.930932  0.0147431  0.0285135
15050000  0.964977  0.931038  0.0147186  0.0284677
15060000  0.965032  0.931144  0.0146942  0.028422
15070000  0.965087  0.93125  0.0146697  0.0283763
15080000  0.965141  0.931356  0.0146454  0.0283308
15090000  0.965196  0.931461  0.014621  0.0282853
15100000  0.96525  0.931566  0.0145967  0.0282399
15110000  0.965304  0.931672  0.0145725  0.0281945
15120000  0.965359  0.931777  0.0145483  0.0281493
15130000  0.965413  0.931881  0.0145241  0.0281041
15140000  0.965467  0.931986  0.0145  0.028059
15150000  0.965521  0.93209  0.0144759  0.028014
15160000  0.965575  0.932195  0.0144519  0.0279691
15170000  0.965628  0.932299  0.0144279  0.0279242
15180000  0.965682  0.932403  0.014404  0.0278794
15190000  0.965736  0.932506  0.0143801  0.0278347
15200000  0.965789  0.93261  0.0143563  0.0277901
15210000  0.965843  0.932714  0.0143325  0.0277456
15220000  0.965896  0.932817  0.0143087  0.0277011
15230000  0.965949  0.93292  0.014285  0.0276567
15240000  0.966003  0.933023  0.0142613  0.0276124
15250000  0.966056  0.933126  0.0142377  0.0275681
15260000  0.966109  0.933228  0.0142141  0.0275239
15270000  0.966162  0.933331  0.0141905  0.0274798
15280000  0.966214  0.933433  0.014167  0.0274358
15290000  0.966267  0.933535  0.0141436  0.0273919
15300000  0.96632  0.933637  0.0141202  0.027348
15310000  0.966372  0.933739  0.0140968  0.0273042
15320000  0.966425  0.933841  0.0140735  0.0272605
15330000  0.966477  0.933942  0.0140502  0.0272169
15340000  0.966529  0.934043  0.0140269  0.0271733
15350000  0.966582  0.934144  0.0140037  0.0271298
15360000  0.966634  0.934245  0.0139806  0.0270864
15370000  0.966686  0.934346  0.0139574  0.027043
15380000  0.966738  0.934447  0.0139344  0.0269998
15390000  0.96679  0.934547  0.0139113  0.0269566
15400000  0.966841  0.934648  0.0138883  0.0269135
15410000  0.966893  0.934748  0.0138654  0.0268704
15420000  0.966945  0.934848  0.0138425  0.0268274
15430000  0.966996  0.934948  0.0138196  0.0267845
15440000  0.967048  0.935048  0.0137968  0.0267417
15450000  0.967099  0.935147  0.013774  0.026699
15460000  0.96715  0.935246  0.0137513  0.0266563
15470000  0.967201  0.935346  0.0137285  0.0266137
15480000  0.967253  0.935445  0.0137059  0.0265711
15490000  0.967304  0.935544  0.0136833  0.0265287
15500000  0.967355  0.935642  0.0136607  0.0264863
15510000  0.967405  0.935741  0.0136382  0.026444
15520000  0.967456  0.935839  0.0136157  0.0264017
15530000  0.967507  0.935938  0.0135932  0.0263596
15540000  0.967557  0.936036  0.0135708  0.0263175
15550000  0.967608  0.936134  0.0135484  0.0262754
15560000  0.967658  0.936232  0.0135261  0.0262335
15570000  0.967709  0.936329  0.0135038  0.0261916
15580000  0.967759  0.936427  0.0134815  0.0261498
15590000  0.967809  0.936524  0.0134593  0.0261081
15600000  0.967859  0.936621  0.0134371  0.0260664
15610000  0.967909  0.936718  0.013415  0.0260248
15620000  0.967959  0.936815  0.0133929  0.0259833
15630000  0.968009  0.936912  0.0133709  0.0259418
15640000  0.968059  0.937008  0.0133488  0.0259004
15650000  0.968109  0.937105  0.0133269  0.0258591
15660000  0.968158  0.937201  0.0133049  0.0258179
15670000  0.968208  0.937297  0.013283  0.0257767
15680000  0.968257  0.937393  0.0132612  0.0257356
15690000  0.968306  0.937489  0.0132394  0.0256946
15700000  0.968356  0.937585  0.0132176  0.0256536
15710000  0.968405  0.93768  0.0131959  0.0256127
15720000  0.968454  0.937775  0.0131742  0.0255719
15730000  0.968503  0.937871  0.0131525  0.0255311
15740000  0.968552  0.937966  0.0131309  0.0254904
15750000  0.968601  0.93806  0.0131093  0.0254498
15760000  0.96865  0.938155  0.0130877  0.0254093
15770000  0.968698  0.93825  0.0130662  0.0253688
15780000  0.968747  0.938344  0.0130448  0.0253284
15790000  0.968796  0.938439  0.0130234  0.025288
15800000  0.968844  0.938533  0.013002  0.0252478
15810000  0.968892  0.938627  0.0129806  0.0252076
15820000  0.968941  0.93872  0.0129593  0.0251674
15830000  0.968989  0.938814  0.012938  0.0251274
15840000  0.969037  0.938908  0.0129168  0.0250874
15850000  0.969085  0.939001  0.0128956  0.0250474
15860000  0.969133  0.939094  0.0128744  0.0250076
15870000  0.969181  0.939187  0.0128533  0.0249678
15880000  0.969229  0.93928  0.0128322  0.024928
15890000  0.969277  0.939373  0.0128112  0.0248884
15900000  0.969325  0.939466  0.0127902  0.0248488
15910000  0.969372  0.939558  0.0127692  0.0248093
15920000  0.96942  0.939651  0.0127483  0.0247698
15930000  0.969467  0.939743  0.0127274  0.0247304
15940000  0.969514  0.939835  0.0127065  0.0246911
15950000  0.969562  0.939927  0.0126857  0.0246518
15960000  0.969609  0.940019  0.0126649  0.0246126
15970000  0.969656  0.94011  0.0126442  0.0245735
15980000  0.969703  0.940202  0.0126235  0.0245344
15990000  0.96975  0.940293  0.0126028  0.0244954
16000000  0.969797  0.940384  0.0125822  0.0244565
16010000  0.969844  0.940475  0.0125616  0.0244177
16020000  0.969891  0.940566  0.012541  0.0243789
16030000  0.969937  0.940657  0.0125205  0.0243401
16040000  0.969984  0.940747  0.0125  0.0243015
16050000  0.97003  0.940838  0.0124796  0.0242629
16060000  0.970077  0.940928  0.0124591  0.0242243
16070000  0.970123  0.941018  0.0124388  0.0241859
16080000  0.97017  0.941108  0.0124184  0.0241475
16090000  0.970216  0.941198  0.0123981  0.0241091
16100000  0.970262  0.941288  0.0123779  0.0240708
16110000  0.970308  0.941378  0.0123576  0.0240326
16120000  0.970354  0.941467  0.0123374  0.0239945
16130000  0.9704  0.941556  0.0123173  0.0239564
16140000  0.970446  0.941646  0.0122971  0.0239184
16150000  0.970492  0.941735  0.012277  0.0238804
16160000  0.970537  0.941823  0.012257  0.0238426
16170000  0.970583  0.941912  0.012237  0.0238047
16180000  0.970628  0.942001  0.012217  0.023767
16190000  0.970674  0.942089  0.012197  0.0237293
16200000  0.970719  0.942178  0.0121771  0.0236916
16210000  0.970765  0.942266  0.0121573  0.0236541
16220000  0.97081  0.942354  0.0121374  0.0236166
16230000  0.970855  0.942442  0.0121176  0.0235791
16240000  0.9709  0.94253  0.0120978  0.0235417
16250000  0.970945  0.942617  0.0120781  0.0235044
16260000  0.97099  0.942705  0.0120584  0.0234672
16270000  0.971035  0.942792  0.0120387  0.02343
16280000  0.97108  0.942879  0.0120191  0.0233928
16290000  0.971125  0.942966  0.0119995  0.0233558
16300000  0.971169  0.943053  0.01198  0.0233188
16310000  0.971214  0.94314  0.0119604  0.0232818
16320000  0.971258  0.943227  0.0119409  0.023245
16330000  0.971303  0.943313  0.0119215  0.0232081
16340000  0.971347  0.9434  0.0119021  0.0231714
16350000  0.971392  0.943486  0.0118827  0.0231347
16360000  0.971436  0.943572  0.0118633  0.0230981
16370000  0.97148  0.943658  0.011844  0.0230615
16380000  0.971524  0.943744  0.0118247  0.023025
16390000  0.971568  0.94383  0.0118055  0.0229885
16400000  0.971612  0.943915  0.0117863  0.0229521
16410000  0.971656  0.944001  0.0117671  0.0229158
16420000  0.9717  0.944086  0.0117479  0.0228795
16430000  0.971743  0.944171  0.0117288  0.0228433
16440000  0.971787  0.944256  0.0117097  0.0228072
16450000  0.971831  0.944341  0.0116907  0.0227711
16460000  0.971874  0.944426  0.0116717  0.0227351
16470000  0.971918  0.94451  0.0116527  0.0226991
16480000  0.971961  0.944595  0.0116337  0.0226632
16490000  0.972004  0.944679  0.0116148  0.0226274
16500000  0.972047  0.944763  0.011596  0.0225916
16510000  0.972091  0.944847  0.0115771  0.0225559
16520000  0.972134  0.944931  0.0115583  0.0225202
16530000  0.972177  0.945015  0.0115395  0.0224846
16540000  0.97222  0.945099  0.0115208  0.0224491
16550000  0.972263  0.945183  0.011502  0.0224136
16560000  0.972305  0.945266  0.0114834  0.0223782
16570000  0.972348  0.945349  0.0114647  0.0223428
16580000  0.972391  0.945432  0.0114461  0.0223075
